,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
63,2020-04-13,Morocco,"1,763",+102,126 ,+8,203,"1,434",1,48,3,"8,952",243,Africa
64,2020-04-13,Moldova,"1,712",+50,35 ,+4,107,"1,570",80,424,9,"6,271","1,555",Europe
65,2020-04-13,Iceland,"1,711",+10,8 ,,933,770,10,"5,014",23,"35,253","103,308",Europe
66,2020-04-13,Croatia,"1,650",+50,25 ,+2,400,"1,225",34,402,6,"17,790","4,333",Europe
67,2020-04-13,Hungary,"1,458",+48,109 ,+10,120,"1,229",58,151,11,"34,819","3,604",Europe
68,2020-04-13,Iraq,"1,378",+26,78 ,+2,717,583,,34,2,"37,791",940,Asia
69,2020-04-13,Bahrain,"1,361",+225,6 ,,591,764,4,800,4,"67,327","39,567",Asia
70,2020-04-13,New Zealand,"1,349",+19,5 ,+1,546,798,4,280,1,"62,827","13,029",Australia/Oceania
71,2020-04-13,Estonia,"1,332",+23,28 ,+3,102,"1,202",9,"1,004",21,"30,764","23,191",Europe
72,2020-04-13,Kuwait,"1,300",+66,2 ,+1,150,"1,148",26,304,0.5,,,Asia
73,2020-04-13,Slovenia,"1,212",+7,55 ,+2,152,"1,005",34,583,26,"35,405","17,030",Europe
74,2020-04-13,Azerbaijan,"1,148",+50,12 ,+1,289,847,25,113,1,"66,677","6,576",Asia
75,2020-04-13,Kazakhstan,"1,091",+140,12 ,+2,138,941,21,58,0.6,"69,304","3,691",Asia
76,2020-04-13,Lithuania,"1,062",+9,24 ,+1,101,937,14,390,9,"41,503","15,246",Europe
77,2020-04-13,Armenia,"1,039",+26,14 ,+1,211,814,30,351,5,"7,631","2,575",Asia
78,2020-04-13,Bosnia and Herzegovina,"1,037",+28,39 ,,206,792,4,316,12,"11,612","3,539",Europe
79,2020-04-13,Hong Kong,"1,010",+5,4 ,,397,609,13,135,0.5,"96,709","12,900",Asia
80,2020-04-13,Uzbekistan,998,+133,4 ,,85,909,8,30,0.1,"70,000","2,091",Asia
81,2020-04-13,North Macedonia,854,+26,38 ,+4,44,772,15,410,18,"8,552","4,105",Europe
82,2020-04-13,Cameroon,848,+28,12 ,,98,738,,32,0.5,,,Africa
83,2020-04-13,Bangladesh,803,+182,39 ,+5,42,722,1,5,0.2,"11,223",68,Asia
84,2020-04-13,Slovakia,769,+27,2 ,,107,660,5,141,0.4,"28,750","5,266",Europe
85,2020-04-13,Oman,727,+128,4 ,,124,599,3,142,0.8,,,Asia
86,2020-04-13,Tunisia,726,+19,34 ,+3,43,649,89,61,3,"11,825","1,001",Africa
87,2020-04-13,Cuba,726,+57,21 ,+3,121,584,11,64,2,"17,133","1,513",North America
88,2020-04-13,Diamond Princess,712,,12 ,,639,61,7,,,,,
89,2020-04-13,Bulgaria,685,+10,32 ,+3,71,582,36,99,5,"18,502","2,663",Europe
90,2020-04-13,Afghanistan,665,+58,21 ,+3,32,612,,17,0.5,,,Asia
91,2020-04-13,Cyprus,662,+29,12 ,+1,65,585,8,548,10,"17,923","14,845",Asia
92,2020-04-13,Latvia,655,+4,5 ,,16,634,2,347,3,"28,776","15,256",Europe
93,2020-04-13,Andorra,646,+8,29 ,,128,489,17,"8,361",375,"1,673","21,653",Europe
94,2020-04-13,Lebanon,632,+2,20 ,,80,532,34,93,3,"15,408","2,257",Asia
95,2020-04-13,Ivory Coast,626,+52,6 ,+1,89,531,,24,0.2,,,Africa
96,2020-04-13,Costa Rica,612,+17,3 ,,62,547,14,120,0.6,"6,868","1,348",North America
97,2020-04-13,Ghana,566,,8 ,,4,554,2,18,0.3,"37,954","1,221",Africa
98,2020-04-13,Niger,548,+19,13 ,+1,86,449,,23,0.5,"4,399",182,Africa
99,2020-04-13,Burkina Faso,515,+18,27 ,,161,327,,25,1,,,Africa
100,2020-04-13,Uruguay,483,,8 ,+1,248,227,15,139,2,"9,236","2,659",South America
101,2020-04-13,Albania,467,+21,23 ,,232,212,7,162,8,"4,070","1,414",Europe
102,2020-04-13,Channel Islands,436,+5,9 ,,48,379,,"2,508",52,"3,320","19,095",Europe
103,2020-04-13,Kyrgyzstan,419,+42,5 ,,67,347,5,64,0.8,"9,618","1,474",Asia
104,2020-04-13,Honduras,397,+4,25 ,,7,365,10,40,3,"1,600",162,North America
105,2020-04-13,Taiwan,393,+5,6 ,,114,273,,17,0.3,"47,215","1,982",Asia
106,2020-04-13,Jordan,391,+2,7 ,,215,169,5,38,0.7,"20,500","2,009",Asia
107,2020-04-13,Réunion,391,+2, ,,40,351,3,437,,,,Africa
108,2020-04-13,Malta,384,+6,3 ,,44,337,4,870,7,"18,065","40,913",Europe
109,2020-04-13,San Marino,371,+15,36 ,+1,53,282,15,"10,934","1,061",846,"24,933",Europe
110,2020-04-13,Nigeria,343,+20,10 ,,91,242,2,2,0.05,"5,000",24,Africa
111,2020-04-13,Bolivia,330,+30,27 ,+3,2,301,3,28,2,"2,185",187,South America
112,2020-04-13,Mauritius,324,,9 ,,42,273,3,255,7,"7,077","5,565",Africa
113,2020-04-13,Guinea,319,+69, ,,17,302,,24,,,,Africa
114,2020-04-13,Palestine,308,+18,2 ,,58,248,,60,0.4,"17,329","3,397",Asia
115,2020-04-13,Djibouti,298,+84,2 ,,41,255,,302,2,"4,949","5,009",Africa
116,2020-04-13,Senegal,291,+11,2 ,,178,111,1,17,0.1,,,Africa
117,2020-04-13,Montenegro,274,+2,3 ,,5,266,7,436,5,"2,869","4,568",Europe
118,2020-04-13,Georgia,272,+15,3 ,,68,201,6,68,0.8,"3,271",820,Asia
119,2020-04-13,Vietnam,265,+3, ,,146,119,8,3,,"121,821","1,252",Asia
120,2020-04-13,Isle of Man,242,+14,2 ,,131,109,13,"2,846",24,"2,030","23,873",Europe
121,2020-04-13,DRC,235,+1,20 ,,17,198,,3,0.2,,,Africa
122,2020-04-13,Sri Lanka,217,+7,7 ,,56,154,1,10,0.3,"4,525",211,Asia
123,2020-04-13,Kenya,208,+11,9 ,+1,40,159,2,4,0.2,"8,123",151,Africa
124,2020-04-13,Mayotte,207,+11,3 ,,59,145,3,759,11,"1,400","5,132",Africa
125,2020-04-13,Venezuela,189,+8,9 ,,110,70,6,7,0.3,"203,108","7,143",South America
126,2020-04-13,Faeroe Islands,184,, ,,157,27,,"3,766",,"5,509","112,744",Europe
127,2020-04-13,Martinique,157,+2,6 ,,50,101,19,418,16,,,North America
128,2020-04-13,Guatemala,156,+1,5 ,,19,132,3,9,0.3,"1,134",63,North America
129,2020-04-13,Paraguay,147,+13,6 ,,22,119,1,21,0.8,"3,394",476,South America
130,2020-04-13,Guadeloupe,145,+2,8 ,,67,70,13,362,20,,,North America
131,2020-04-13,El Salvador,137,+12,6 ,,22,109,2,21,0.9,"6,729","1,037",North America
132,2020-04-13,Brunei ,136,,1 ,,107,28,2,311,2,"10,167","23,240",Asia
133,2020-04-13,Gibraltar,129,, ,,93,36,1,"3,829",,"1,649","48,945",Europe
134,2020-04-13,Rwanda,127,+1, ,,42,85,,10,,"1,966",152,Africa
135,2020-04-13,Mali,123,+18,10 ,+1,26,87,,6,0.5,,,Africa
136,2020-04-13,Cambodia,122,, ,,77,45,1,7,,"5,768",345,Asia
137,2020-04-13,Trinidad and Tobago,113,,8 ,,16,89,,81,6,"1,126",805,North America
138,2020-04-13,Madagascar,106,, ,,21,85,1,4,,,,Africa
139,2020-04-13,Monaco,93,,1 ,,6,86,5,"2,370",25,,,Europe
140,2020-04-13,Aruba,92,, ,,32,60,1,862,,"1,145","10,724",North America
141,2020-04-13,French Guiana,86,, ,,51,35,1,288,,,,South America
142,2020-04-13,Liechtenstein,79,,1 ,,55,23,,"2,072",26,900,"23,605",Europe
143,2020-04-13,Togo,77,+1,3 ,,29,45,,9,0.4,"2,739",331,Africa
144,2020-04-13,Ethiopia,74,+3,3 ,,14,57,,0.6,0.03,"4,110",36,Africa
145,2020-04-13,Jamaica,73,+1,4 ,,19,50,,25,1,"1,199",405,North America
146,2020-04-13,Barbados,72,+1,4 ,,13,55,4,251,14,839,"2,920",North America
147,2020-04-13,Myanmar,62,+21,4 ,,2,56,,1,0.07,"1,406",26,Asia
148,2020-04-13,Congo,60,,5 ,,5,50,,11,0.9,,,Africa
149,2020-04-13,Somalia,60,+35,2 ,+1,2,56,2,4,0.1,,,Africa
150,2020-04-13,Liberia,59,+9,6 ,+1,4,49,,12,1,,,Africa
151,2020-04-13,Bermuda,57,,5 ,+1,30,22,3,915,80,416,"6,680",North America
152,2020-04-13,Gabon,57,+8,1 ,,1,55,,26,0.4,,,Africa
153,2020-04-13,French Polynesia,55,+2, ,,,55,1,196,,920,"3,275",Australia/Oceania
154,2020-04-13,Cayman Islands,54,+1,1 ,,6,47,3,822,15,580,"8,825",North America
155,2020-04-13,Uganda,54,, ,,7,47,,1,,"5,025",110,Africa
156,2020-04-13,Sint Maarten,50,,9 ,,5,36,2,"1,166",210,134,"3,125",North America
157,2020-04-13,Bahamas,49,+3,8 ,,6,35,1,125,20,,,North America
158,2020-04-13,Tanzania,49,+17,3 ,,7,39,,0.8,0.05,,,Africa
159,2020-04-13,Guyana,47,+2,6 ,,8,33,5,60,8,213,271,South America
160,2020-04-13,Zambia,45,+2,2 ,,30,13,1,2,0.1,"1,653",90,Africa
161,2020-04-13,Macao,45,, ,,10,35,1,69,,,,Asia
162,2020-04-13,Haiti,40,+7,3 ,,,37,,4,0.3,365,32,North America
163,2020-04-13,Guinea-Bissau,38,, ,,,38,,19,,"1,500",762,Africa
164,2020-04-13,Benin,35,,1 ,,5,29,,3,0.08,,,Africa
165,2020-04-13,Eritrea,34,, ,,,34,,10,,,,Africa
166,2020-04-13,Saint Martin,32,,2 ,,11,19,5,828,52,,,North America
167,2020-04-13,Sudan,29,+10,4  ,+2,4,21,,0.7,0.09,,,Africa
168,2020-04-13,Libya,26,+1,1 ,,9,16,,4,0.1,545,79,Africa
169,2020-04-13,Syria,25,,2 ,,5,18,,1,0.1,,,Asia
170,2020-04-13,Antigua and Barbuda,23,+2,2 ,,3,18,1,235,20,73,745,North America
171,2020-04-13,Chad,23,+5, ,,2,21,,1,,,,Africa
172,2020-04-13,Equatorial Guinea,21,, ,,4,17,,15,,854,609,Africa
173,2020-04-13,Mozambique,21,, ,,2,19,,0.7,,683,22,Africa
174,2020-04-13,Maldives,20,, ,,14,6,,37,,,,Asia
175,2020-04-13,Angola,19,,2 ,,4,13,,0.6,0.06,,,Africa
176,2020-04-13,Laos,19,, ,,,19,,3,,"1,140",157,Asia
177,2020-04-13,Belize,18,+4,2 ,,,16,1,45,5,567,"1,426",North America
178,2020-04-13,New Caledonia,18,, ,,1,17,,63,,"2,608","9,135",Australia/Oceania
179,2020-04-13,Zimbabwe,17,+3,3 ,,,14,,1,0.2,604,41,Africa
180,2020-04-13,Mongolia,17,+1, ,,4,13,,5,,,,Asia
181,2020-04-13,Malawi,16,+3,2 ,,,14,1,0.8,0.1,314,16,Africa
182,2020-04-13,Dominica,16,, ,,8,8,,222,,345,"4,793",North America
183,2020-04-13,Fiji,16,, ,,,16,,18,,,,Australia/Oceania
184,2020-04-13,Namibia,16,, ,,3,13,,6,,362,142,Africa
185,2020-04-13,Saint Lucia,15,, ,,4,11,,82,,,,North America
186,2020-04-13,Eswatini,15,+1, ,,7,8,,13,,714,615,Africa
187,2020-04-13,Curaçao,14,,1 ,,8,5,,85,6,,,North America
188,2020-04-13,Nepal,14,+2, ,,1,13,,0.5,,"5,184",178,Asia
189,2020-04-13,Grenada,14,, ,,,14,2,124,,92,818,North America
190,2020-04-13,Botswana,13,,1 ,,,12,,6,0.4,"3,115","1,325",Africa
191,2020-04-13,Saint Kitts and Nevis,12,, ,,,12,,226,,216,"4,060",North America
192,2020-04-13,St. Vincent Grenadines,12,, ,,1,11,,108,,56,505,North America
193,2020-04-13,CAR,11,+3, ,,3,8,,2,,,,Africa
194,2020-04-13,Greenland,11,, ,,11,0,,194,,912,"16,065",North America
195,2020-04-13,Montserrat,11,+2, ,,1,10,1,"2,204",,36,"7,212",North America
196,2020-04-13,Seychelles,11,, ,,,11,,112,,,,Africa
197,2020-04-13,Cabo Verde,10,+2,1 ,,1,8,,18,2,,,Africa
198,2020-04-13,Suriname,10,,1 ,,6,3,,17,2,,,South America
199,2020-04-13,Turks and Caicos,10,+1,1 ,,,9,,258,26,69,"1,782",North America
200,2020-04-13,Sierra Leone,10,, ,,,10,,1,,,,Africa
201,2020-04-13,MS Zaandam,9,,2 ,,,7,,,,,,
202,2020-04-13,Gambia,9,,1 ,,2,6,,4,0.4,281,116,Africa
203,2020-04-13,Nicaragua,9,,1 ,,4,4,,1,0.2,,,North America
204,2020-04-13,Vatican City,8,, ,,2,6,,"9,988",,,,Europe
205,2020-04-13,Mauritania,7,,1 ,,2,4,,2,0.2,527,113,Africa
206,2020-04-13,St. Barth,6,, ,,4,2,,607,,,,North America
207,2020-04-13,Western Sahara,6,, ,,,6,,10,,,,Africa
208,2020-04-13,Burundi,5,,1 ,+1,,4,,0.4,0.08,,,Africa
209,2020-04-13,Bhutan,5,, ,,2,3,,6,,"1,166","1,511",Asia
210,2020-04-13,Falkland Islands,5,, ,,1,4,,"1,437",,137,"39,368",South America
211,2020-04-13,Sao Tome and Principe,4,, ,,,4,,18,,19,87,Africa
212,2020-04-13,South Sudan,4,, ,,,4,,0.4,,,,Africa
213,2020-04-13,Timor-Leste,4,+2, ,,1,3,,3,,,,Asia
214,2020-04-13,Anguilla,3,, ,,1,2,,200,,,,North America
215,2020-04-13,British Virgin Islands,3,, ,,2,1,,99,,,,North America
216,2020-04-13,Caribbean Netherlands,3,, ,,,3,,114,,10,381,North America
217,2020-04-13,Papua New Guinea,2,, ,,,2,,0.2,,72,8,Australia/Oceania
218,2020-04-13,Saint Pierre Miquelon,1,, ,,,1,,173,,,,North America
219,2020-04-13,Yemen,1,, ,,,1,,0.03,,,,Asia
220,2020-04-13,Total:,"310,240","+11,504","11,351",+349,"150,611","148,278","6,655",,,,,Asia
221,2020-04-13,Total:,"627,064","+28,769","25,112","+1,636","47,293","554,659","13,863",,,,,North America
222,2020-04-13,Total:,"907,386","+26,276","79,989","+3,221","231,946","595,451","29,807",,,,,Europe
223,2020-04-13,Total:,"54,694","+4,113","2,248",+167,"7,061","45,385","1,153",,,,,South America
224,2020-04-13,Total:,"7,799",+67,66,+3,"4,041","3,692",84,,,,,Australia/Oceania
225,2020-04-13,Total:,"15,944",+862,838,+47,"3,045","12,061",178,,,,,Africa
226,2020-04-13,Total:,721,,14,,639,68,7,,,,,
227,2020-04-13,Total:,"1,923,848","+71,591","119,618","+5,423","444,636","1,359,594","51,747",246.8,15.3,,,All
