,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
26,2020-04-23,Ireland,"17,607",+936,794 ,+25,"9,233","7,580",147,"3,566",161,"111,584","22,598",Europe
27,2020-04-23,Sweden,"16,755",+751,"2,021 ",+84,550,"14,184",533,"1,659",200,"94,500","9,357",Europe
28,2020-04-23,Austria,"15,002",+77,522 ,+12,"11,694","2,786",169,"1,666",58,"205,835","22,854",Europe
29,2020-04-23,Israel,"14,803",+305,192 ,+3,"5,611","9,000",139,"1,710",22,"240,303","27,763",Asia
30,2020-04-23,Saudi Arabia,"13,930","+1,158",121 ,+7,"1,925","11,884",93,400,3,"200,000","5,745",Asia
31,2020-04-23,Japan,"12,368",+418,328 ,+29,"1,494","10,546",259,98,3,"135,983","1,075",Asia
32,2020-04-23,Chile,"11,812",+516,168 ,+8,"5,804","5,840",411,618,9,"135,147","7,070",South America
33,2020-04-23,Ecuador,"11,183",+333,560 ,+23,"1,328","9,295",141,634,32,"34,840","1,975",South America
34,2020-04-23,Singapore,"11,178","+1,037",12 ,,924,"10,242",26,"1,911",2,"94,796","16,203",Asia
35,2020-04-23,Pakistan,"11,057",+981,235 ,+23,"2,337","8,485",60,50,1,"124,549",564,Asia
36,2020-04-23,S. Korea,"10,702",+8,240 ,+2,"8,411","2,051",55,209,5,"583,971","11,390",Asia
37,2020-04-23,Mexico,"10,544","+1,043",970 ,+113,"2,627","6,947",378,82,8,"49,570",384,North America
38,2020-04-23,Poland,"10,511",+342,454 ,+28,"1,740","8,317",160,278,12,"250,719","6,625",Europe
39,2020-04-23,Romania,"10,096",+386,545 ,+21,"2,478","7,073",236,525,28,"113,336","5,891",Europe
40,2020-04-23,UAE,"8,756",+518,56 ,+4,"1,637","7,063",1,885,6,"790,000","79,875",Asia
41,2020-04-23,Denmark,"8,073",+161,394 ,+10,"5,384","2,295",74,"1,394",68,"116,621","20,134",Europe
42,2020-04-23,Belarus,"8,022",+741,60 ,+2,938,"7,024",92,849,6,"122,543","12,968",Europe
43,2020-04-23,Indonesia,"7,775",+357,647 ,+12,960,"6,168",,28,2,"59,935",219,Asia
44,2020-04-23,Qatar,"7,764",+623,10 ,,750,"7,004",72,"2,695",3,"73,457","25,497",Asia
45,2020-04-23,Norway,"7,401",+63,194 ,+7,32,"7,175",50,"1,365",36,"152,095","28,055",Europe
46,2020-04-23,Serbia,"7,276",+162,139 ,+5,"1,063","6,074",96,833,16,"51,324","5,874",Europe
47,2020-04-23,Czechia,"7,187",+55,210 ,+2,"2,152","4,825",76,671,20,"195,725","18,277",Europe
48,2020-04-23,Ukraine,"7,170",+578,187 ,+13,504,"6,479",45,164,4,"72,296","1,653",Europe
49,2020-04-23,Philippines,"6,981",+271,462 ,+16,722,"5,797",1,64,4,"72,346",660,Asia
50,2020-04-23,Australia,"6,667",+18,75 ,+1,"5,045","1,547",45,261,3,"466,659","18,300",Australia/Oceania
51,2020-04-23,Malaysia,"5,603",+71,95 ,+2,"3,542","1,966",42,173,3,"117,406","3,627",Asia
52,2020-04-23,Dominican Republic,"5,543",+243,265 ,+5,581,"4,697",135,511,24,"18,261","1,683",North America
53,2020-04-23,Panama,"4,992",+171,144 ,+3,255,"4,593",97,"1,157",33,"22,702","5,261",North America
54,2020-04-23,Colombia,"4,561",+205,215 ,+9,927,"3,419",98,90,4,"71,500","1,405",South America
55,2020-04-23,Finland,"4,284",+155,172 ,+23,"2,000","2,112",60,773,31,"71,000","12,814",Europe
56,2020-04-23,Bangladesh,"4,186",+414,127 ,+7,108,"3,951",1,25,0.8,"36,090",219,Asia
57,2020-04-23,South Africa,"3,953",+318,75 ,+10,"1,473","2,405",36,67,1,"143,570","2,421",Africa
58,2020-04-23,Egypt,"3,891",+232,287 ,+11,"1,004","2,600",,38,3,"90,000",879,Africa
59,2020-04-23,Luxembourg,"3,665",+11,83 ,+3,728,"2,854",27,"5,855",133,"36,891","58,933",Europe
60,2020-04-23,Morocco,"3,568",+122,155 ,+6,456,"2,957",1,97,4,"21,947",595,Africa
61,2020-04-23,Argentina,"3,435",+147,165 ,+6,919,"2,351",123,76,4,"41,786",925,South America
62,2020-04-23,Algeria,"3,007",+97,407 ,+5,"1,355","1,245",40,69,9,"6,500",148,Africa
63,2020-04-23,Moldova,"2,926",+148,80 ,+5,661,"2,185",212,725,20,"11,763","2,916",Europe
64,2020-04-23,Thailand,"2,839",+13,50 ,+1,"2,430",359,61,41,0.7,"142,589","2,043",Asia
65,2020-04-23,Greece,"2,463",+55,125 ,+4,577,"1,761",52,236,12,"59,241","5,684",Europe
66,2020-04-23,Kuwait,"2,399",+151,14 ,+1,498,"1,887",55,562,3,,,Asia
67,2020-04-23,Kazakhstan,"2,289",+154,20 ,+1,560,"1,709",29,122,1,"153,492","8,175",Asia
68,2020-04-23,Hungary,"2,284",+116,239 ,+14,390,"1,655",61,236,25,"55,390","5,734",Europe
69,2020-04-23,Bahrain,"2,217",+190,8 ,+1,"1,082","1,127",2,"1,303",5,"100,031","58,787",Asia
70,2020-04-23,Croatia,"1,981",+31,50 ,+2,883,"1,048",19,483,12,"28,853","7,028",Europe
71,2020-04-23,Iceland,"1,789",+4,10 ,,"1,509",270,5,"5,243",29,"45,093","132,143",Europe
72,2020-04-23,Uzbekistan,"1,758",+42,7 ,,561,"1,190",8,53,0.2,"210,000","6,274",Asia
73,2020-04-23,Oman,"1,716",+102,9 ,+1,307,"1,400",3,336,2,,,Asia
74,2020-04-23,Iraq,"1,677",+46,83 ,,"1,171",423,,42,2,"64,882","1,613",Asia
75,2020-04-23,Estonia,"1,592",+33,45 ,+1,192,"1,355",7,"1,200",34,"45,181","34,059",Europe
76,2020-04-23,Azerbaijan,"1,548",+30,20 ,,948,580,14,153,2,"108,221","10,674",Asia
77,2020-04-23,Armenia,"1,523",+50,24 ,,659,840,10,514,8,"15,960","5,386",Asia
78,2020-04-23,New Zealand,"1,451",+3,16 ,+2,"1,065",370,2,301,3,"101,277","21,002",Australia/Oceania
79,2020-04-23,Bosnia and Herzegovina,"1,413",+45,54 ,+1,485,874,4,431,16,"21,432","6,533",Europe
80,2020-04-23,Lithuania,"1,398",+28,40 ,+2,399,959,17,514,15,"83,591","30,706",Europe
81,2020-04-23,Slovenia,"1,366",+13,79 ,,211,"1,076",23,657,38,"45,703","21,984",Europe
82,2020-04-23,Cameroon,"1,334",+171,43 ,,668,623,33,50,2,,,Africa
83,2020-04-23,Slovakia,"1,325",+81,15 ,+1,288,"1,022",9,243,3,"57,421","10,517",Europe
84,2020-04-23,North Macedonia,"1,300",+41,56 ,,301,943,14,624,27,"13,649","6,551",Europe
85,2020-04-23,Afghanistan,"1,279",+103,42 ,+2,179,"1,058",7,33,1,"6,422",165,Asia
86,2020-04-23,Cuba,"1,235",+46,43 ,+3,365,827,14,109,4,"34,243","3,023",North America
87,2020-04-23,Ghana,"1,154",,9 ,,99,"1,046",4,37,0.3,"68,591","2,207",Africa
88,2020-04-23,Bulgaria,"1,097",+73,52 ,+3,190,855,37,158,7,"27,000","3,886",Europe
89,2020-04-23,Hong Kong,"1,036",+2,4 ,,699,333,9,138,0.5,"131,786","17,579",Asia
90,2020-04-23,Ivory Coast,"1,004",+52,14 ,,359,631,,38,0.5,,,Africa
91,2020-04-23,Djibouti,986,+12,2 ,,252,732,,998,2,"10,619","10,748",Africa
92,2020-04-23,Nigeria,981,+108,31 ,+3,197,753,2,5,0.2,"8,003",39,Africa
93,2020-04-23,Tunisia,918,+9,38 ,,190,690,32,78,3,"19,411","1,642",Africa
94,2020-04-23,Guinea,862,+101,6 ,,170,686,,66,0.5,,,Africa
95,2020-04-23,Cyprus,795,+5,13 ,,98,684,15,658,11,"40,745","33,747",Asia
96,2020-04-23,Latvia,778,+17,11 ,,133,634,6,412,6,"41,041","21,759",Europe
97,2020-04-23,Andorra,723,,37 ,,333,353,17,"9,357",479,"1,673","21,653",Europe
98,2020-04-23,Diamond Princess,712,,13 ,,645,54,4,,,,,
99,2020-04-23,Lebanon,688,+6,22 ,,140,526,46,101,3,"24,210","3,547",Asia
100,2020-04-23,Costa Rica,686,+5,6 ,,196,484,8,135,1,"12,073","2,370",North America
101,2020-04-23,Bolivia,672,+63,40 ,+3,44,588,3,58,3,"4,420",379,South America
102,2020-04-23,Niger,671,+9,24 ,+2,256,391,,28,1.0,"4,832",200,Africa
103,2020-04-23,Albania,663,+29,27 ,,385,251,4,230,9,"6,509","2,262",Europe
104,2020-04-23,Kyrgyzstan,631,+19,8 ,+1,302,321,11,97,1,"39,615","6,072",Asia
105,2020-04-23,Burkina Faso,616,+7,41 ,+2,410,165,,29,2,,,Africa
106,2020-04-23,Uruguay,549,,12 ,,337,200,10,158,3,"14,532","4,183",South America
107,2020-04-23,Channel Islands,521,+23,29 ,+1,295,197,,"2,997",167,"3,320","19,095",Europe
108,2020-04-23,Honduras,519,+9,47 ,+1,31,441,10,52,5,"2,535",256,North America
109,2020-04-23,San Marino,501,+13,40 ,,63,398,3,"14,765","1,179","1,929","56,851",Europe
110,2020-04-23,Palestine,480,+6,4 ,,92,384,,94,0.8,"27,000","5,293",Asia
111,2020-04-23,Senegal,479,+37,6 ,,257,216,1,29,0.4,466,28,Africa
112,2020-04-23,Malta,445,+1,3 ,,204,238,2,"1,008",7,"26,811","60,721",Europe
113,2020-04-23,Jordan,437,+2,7 ,,318,112,5,43,0.7,"36,000","3,528",Asia
114,2020-04-23,Taiwan,427,+1,6 ,,253,168,,18,0.3,"58,003","2,435",Asia
115,2020-04-23,Georgia,425,+9,5 ,,111,309,6,107,1,"8,375","2,099",Asia
116,2020-04-23,Réunion,412,+2, ,,238,174,2,460,,,,Africa
117,2020-04-23,DRC,377,+18,25 ,,47,305,,4,0.3,,,Africa
118,2020-04-23,Sri Lanka,368,+38,7 ,,107,254,2,17,0.3,"7,393",345,Asia
119,2020-04-23,Guatemala,342,+26,10 ,+2,25,307,3,19,0.6,"7,200",402,North America
120,2020-04-23,Mauritius,331,+2,9 ,,266,56,3,260,7,"12,835","10,092",Africa
121,2020-04-23,Somalia,328,+42,16 ,+8,8,304,2,21,1,,,Africa
122,2020-04-23,Mayotte,326,,4 ,,125,197,4,"1,195",15,"2,100","7,698",Africa
123,2020-04-23,Kenya,320,+17,14 ,,89,217,2,6,0.3,"14,704",273,Africa
124,2020-04-23,Montenegro,316,+1,5 ,,123,188,7,503,8,"5,085","8,096",Europe
125,2020-04-23,Mali,309,+16,21 ,+4,77,211,,15,1,"2,023",100,Africa
126,2020-04-23,Isle of Man,307,,16 ,+1,221,70,20,"3,610",188,"2,674","31,447",Europe
127,2020-04-23,Venezuela,298,,10 ,,122,166,4,10,0.4,"347,236","12,211",South America
128,2020-04-23,Tanzania,284,,10 ,,11,263,7,5,0.2,,,Africa
129,2020-04-23,Vietnam,268,, ,,224,44,8,3,,"206,253","2,119",Asia
130,2020-04-23,Jamaica,252,,6 ,,28,218,,85,2,"2,125",718,North America
131,2020-04-23,El Salvador,250,+13,8 ,+1,67,175,2,39,1,"15,385","2,372",North America
132,2020-04-23,Paraguay,213,,9 ,,67,137,1,30,1,"6,598",925,South America
133,2020-04-23,Faeroe Islands,187,+2, ,,178,9,,"3,827",,"6,375","130,467",Europe
134,2020-04-23,Congo,186,,6 ,,16,164,,34,1,,,Africa
135,2020-04-23,Gabon,167,+1,2 ,+1,24,141,1,75,0.9,572,257,Africa
136,2020-04-23,Martinique,164,,14 ,,73,77,6,437,37,,,North America
137,2020-04-23,Sudan,162,+22,13 ,,14,135,,4,0.3,,,Africa
138,2020-04-23,Rwanda,154,+1, ,,87,67,,12,,"6,959",537,Africa
139,2020-04-23,Guadeloupe,148,,12 ,,76,60,13,370,30,,,North America
140,2020-04-23,Brunei ,138,,1 ,,119,18,2,315,2,"12,430","28,413",Asia
141,2020-04-23,Gibraltar,133,+1, ,,129,4,,"3,948",,"2,062","61,203",Europe
142,2020-04-23,Myanmar,132,+9,5 ,,9,118,,2,0.09,"5,528",102,Asia
143,2020-04-23,Cambodia,122,, ,,110,12,1,7,,"5,768",345,Asia
144,2020-04-23,Madagascar,121,, ,,58,63,1,4,,"2,357",85,Africa
145,2020-04-23,Ethiopia,116,,3 ,,21,92,,1,0.03,"10,736",93,Africa
146,2020-04-23,Trinidad and Tobago,115,,8 ,,45,62,,82,6,"1,459","1,043",North America
147,2020-04-23,Maldives,108,+22, ,,16,92,2,200,,"4,696","8,688",Asia
148,2020-04-23,French Guiana,107,,1 ,,84,22,1,358,3,,,South America
149,2020-04-23,Liberia,101,,8 ,,20,73,,20,2,,,Africa
150,2020-04-23,Aruba,100,,2 ,,68,30,4,937,19,"1,535","14,377",North America
151,2020-04-23,Bermuda,99,,5 ,,39,55,10,"1,590",80,949,"15,238",North America
152,2020-04-23,Monaco,94,,4 ,+1,35,55,2,"2,395",102,,,Europe
153,2020-04-23,Togo,88,,6 ,,59,23,,11,0.7,"4,733",572,Africa
154,2020-04-23,Equatorial Guinea,84,,1 ,,7,76,,60,0.7,854,609,Africa
155,2020-04-23,Cabo Verde,82,+9,1 ,,1,80,,147,2,,,Africa
156,2020-04-23,Liechtenstein,81,,1 ,,55,25,,"2,124",26,900,"23,605",Europe
157,2020-04-23,Barbados,76,,6 ,,30,40,4,264,21,"1,222","4,252",North America
158,2020-04-23,Zambia,76,+2,3 ,,37,36,1,4,0.2,"2,586",141,Africa
159,2020-04-23,Uganda,74,+11, ,,46,28,,2,,"16,057",351,Africa
160,2020-04-23,Sint Maarten,73,+2,12 ,+1,22,39,8,"1,703",280,266,"6,204",North America
161,2020-04-23,Bahamas,72,+7,11 ,+2,14,47,1,183,28,,,North America
162,2020-04-23,Haiti,72,+10,5 ,+1,2,65,,6,0.4,690,61,North America
163,2020-04-23,Guyana,70,+3,7 ,,9,54,5,89,9,375,477,South America
164,2020-04-23,Cayman Islands,66,,1 ,,7,58,3,"1,004",15,778,"11,838",North America
165,2020-04-23,Sierra Leone,64,+3,1 ,+1,10,53,,8,0.1,,,Africa
166,2020-04-23,Libya,60,,2 ,+1,15,43,,9,0.3,"1,337",195,Africa
167,2020-04-23,French Polynesia,57,, ,,36,21,1,203,,"1,803","6,418",Australia/Oceania
168,2020-04-23,Benin,54,,1 ,,27,26,,4,0.08,,,Africa
169,2020-04-23,Guinea-Bissau,50,, ,,3,47,,25,,"1,500",762,Africa
170,2020-04-23,Nepal,48,+3, ,,9,39,,2,,"8,773",301,Asia
171,2020-04-23,Mozambique,46,+5, ,,9,37,,1,,"1,325",42,Africa
172,2020-04-23,Macao,45,, ,,27,18,1,69,,,,Asia
173,2020-04-23,Syria,42,,3 ,,6,33,,2,0.2,,,Asia
174,2020-04-23,Eritrea,39,, ,,6,33,,11,,,,Africa
175,2020-04-23,Saint Martin,38,,2 ,,19,17,3,983,52,,,North America
176,2020-04-23,Mongolia,35,, ,,8,27,,11,,"7,156","2,183",Asia
177,2020-04-23,Malawi,33,+10,3 ,,3,27,1,2,0.2,519,27,Africa
178,2020-04-23,Chad,33,, ,,8,25,,2,,,,Africa
179,2020-04-23,Eswatini,31,,1 ,,8,22,,27,0.9,714,615,Africa
180,2020-04-23,Zimbabwe,28,,4 ,,2,22,,2,0.3,"4,990",336,Africa
181,2020-04-23,Angola,25,,2 ,,6,17,,0.8,0.06,,,Africa
182,2020-04-23,Antigua and Barbuda,24,,3 ,,10,11,1,245,31,108,"1,103",North America
183,2020-04-23,Timor-Leste,23,, ,,1,22,,17,,322,244,Asia
184,2020-04-23,Botswana,22,,1 ,,,21,,9,0.4,"4,432","1,885",Africa
185,2020-04-23,Laos,19,, ,,4,15,,3,,"1,461",201,Asia
186,2020-04-23,Belize,18,,2 ,,5,11,1,45,5,816,"2,052",North America
187,2020-04-23,Fiji,18,, ,,8,10,,20,,,,Australia/Oceania
188,2020-04-23,New Caledonia,18,, ,,17,1,1,63,,"3,772","13,212",Australia/Oceania
189,2020-04-23,CAR,16,, ,,10,6,,3,,,,Africa
190,2020-04-23,Dominica,16,, ,,9,7,,222,,377,"5,237",North America
191,2020-04-23,Namibia,16,, ,,7,9,,6,,524,206,Africa
192,2020-04-23,Grenada,15,, ,,6,9,4,133,,92,818,North America
193,2020-04-23,Saint Kitts and Nevis,15,, ,,1,14,,282,,257,"4,831",North America
194,2020-04-23,Saint Lucia,15,, ,,15,0,,82,,364,"1,982",North America
195,2020-04-23,Curaçao,14,,1 ,,11,2,,85,6,304,"1,853",North America
196,2020-04-23,St. Vincent Grenadines,13,, ,,3,10,,117,,99,892,North America
197,2020-04-23,Falkland Islands,12,+1, ,,11,1,,"3,448",,337,"96,839",South America
198,2020-04-23,Nicaragua,11,+1,3 ,+1,7,1,,2,0.5,,,North America
199,2020-04-23,Burundi,11,,1 ,,4,6,,0.9,0.08,284,24,Africa
200,2020-04-23,Turks and Caicos,11,,1 ,,4,6,,284,26,83,"2,144",North America
201,2020-04-23,Greenland,11,, ,,11,0,,194,,"1,150","20,257",North America
202,2020-04-23,Montserrat,11,, ,,2,9,1,"2,204",,36,"7,212",North America
203,2020-04-23,Seychelles,11,, ,,6,5,,112,,,,Africa
204,2020-04-23,Gambia,10,,1 ,,2,7,,4,0.4,316,131,Africa
205,2020-04-23,Suriname,10,,1 ,,6,3,,17,2,404,689,South America
206,2020-04-23,MS Zaandam,9,,2 ,,,7,,,,,,
207,2020-04-23,Vatican City,9,, ,,2,7,,"11,236",,,,Europe
208,2020-04-23,Papua New Guinea,8,, ,,,8,,0.9,,604,68,Australia/Oceania
209,2020-04-23,Mauritania,7,,1  ,,6,0,,2,0.2,969,208,Africa
210,2020-04-23,Bhutan,7,, ,,3,4,,9,,"8,953","11,603",Asia
211,2020-04-23,St. Barth,6,, ,,6,0,,607,,,,North America
212,2020-04-23,Western Sahara,6,, ,,5,1,,10,,,,Africa
213,2020-04-23,British Virgin Islands,5,,1 ,,3,1,,165,33,,,North America
214,2020-04-23,Caribbean Netherlands,5,, ,,,5,,191,,110,"4,195",North America
215,2020-04-23,Sao Tome and Principe,4,, ,,,4,,18,,19,87,Africa
216,2020-04-23,South Sudan,4,, ,,,4,,0.4,,,,Africa
217,2020-04-23,Anguilla,3,, ,,1,2,,200,,,,North America
218,2020-04-23,Saint Pierre Miquelon,1,, ,,,1,,173,,,,North America
219,2020-04-23,Yemen,1,, ,,,1,,0.03,,,,Asia
220,2020-04-23,Total:,"435,276","+12,989","16,212",+358,"205,025","214,039","6,030",,,,,Asia
221,2020-04-23,Total:,"954,132","+35,396","53,971","+2,648","105,347","794,814","16,260",,,,,North America
222,2020-04-23,Total:,"1,193,276","+28,925","114,259","+3,057","376,038","702,979","26,669",,,,,Europe
223,2020-04-23,Total:,"103,328","+6,667","5,073",+498,"43,653","54,602","9,511",,,,,South America
224,2020-04-23,Total:,"8,219",+21,91,+3,"6,171","1,957",49,,,,,Australia/Oceania
225,2020-04-23,Total:,"28,092","+1,436","1,298",+54,"8,534","18,260",173,,,,,Africa
226,2020-04-23,Total:,721,,15,,645,61,4,,,,,
227,2020-04-23,Total:,"2,723,044","+85,434","190,919","+6,618","745,413","1,786,712","58,696",349.3,24.5,,,All
