,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
18,2020-04-30,Brazil,"85,380","+6,019","5,901 ",+390,"35,935","43,544","8,318",402,28,"339,552","1,597",South America
19,2020-04-30,Canada,"53,236","+1,639","3,184 ",+188,"21,423","28,629",557,"1,411",84,"806,449","21,367",North America
20,2020-04-30,Belgium,"48,519",+660,"7,594 ",+93,"11,576","29,349",769,"4,186",655,"237,963","20,532",Europe
21,2020-04-30,Netherlands,"39,316",+514,"4,795 ",+84,N/A,"34,271",783,"2,295",280,"219,744","12,824",Europe
22,2020-04-30,Peru,"36,976","+3,045","1,051 ",+108,"10,405","25,520",651,"1,121",32,"318,252","9,652",South America
23,2020-04-30,India,"34,863","+1,801","1,154 ",+75,"9,068","24,641",,25,0.8,"830,201",602,Asia
24,2020-04-30,Switzerland,"29,586",+179,"1,737 ",+21,"23,400","4,449",167,"3,419",201,"266,200","30,758",Europe
25,2020-04-30,Portugal,"25,045",+540,989 ,+16,"1,519","22,537",172,"2,456",97,"395,771","38,814",Europe
26,2020-04-30,Ecuador,"24,934",+259,900 ,+17,"1,558","22,476",146,"1,413",51,"69,054","3,914",South America
27,2020-04-30,Saudi Arabia,"22,753","+1,351",162 ,+5,"3,163","19,428",123,654,5,"200,000","5,745",Asia
28,2020-04-30,Sweden,"21,092",+790,"2,586 ",+124,"1,005","17,501",531,"2,088",256,"119,500","11,833",Europe
29,2020-04-30,Ireland,"20,612",+359,"1,232 ",+42,"13,386","5,994",123,"4,174",250,"153,954","31,179",Europe
30,2020-04-30,Mexico,"17,799","+1,047","1,732 ",+163,"11,423","4,644",378,138,13,"81,912",635,North America
31,2020-04-30,Pakistan,"16,473",+948,361 ,+18,"4,105","12,007",111,75,2,"174,160",788,Asia
32,2020-04-30,Singapore,"16,169",+528,15 ,+1,"1,244","14,910",22,"2,764",3,"143,919","24,600",Asia
33,2020-04-30,Chile,"16,023","+1,138",227 ,+11,"8,580","7,216",392,838,12,"180,517","9,443",South America
34,2020-04-30,Israel,"15,946",+112,222 ,+7,"8,561","7,163",105,"1,842",26,"364,467","42,108",Asia
35,2020-04-30,Austria,"15,452",+50,584 ,+4,"12,907","1,961",128,"1,716",65,"256,399","28,469",Europe
36,2020-04-30,Japan,"14,088",+193,430 ,+17,"2,460","11,198",308,111,3,"165,609","1,309",Asia
37,2020-04-30,Belarus,"14,027",+846,89 ,+5,"2,386","11,552",92,"1,484",9,"176,625","18,692",Europe
38,2020-04-30,Qatar,"13,409",+845,10 ,,"1,372","12,027",72,"4,654",3,"94,500","32,801",Asia
39,2020-04-30,Poland,"12,877",+237,644 ,+20,"3,236","8,997",160,340,17,"338,027","8,931",Europe
40,2020-04-30,UAE,"12,481",+552,105 ,+7,"2,429","9,947",1,"1,262",11,"1,122,000","113,443",Asia
41,2020-04-30,Romania,"12,240",+262,717 ,+24,"4,017","7,506",221,636,37,"175,374","9,116",Europe
42,2020-04-30,S. Korea,"10,765",+4,247 ,+1,"9,059","1,459",55,210,5,"619,881","12,091",Asia
43,2020-04-30,Ukraine,"10,406",+540,261 ,+11,"1,238","8,907",138,238,6,"111,859","2,558",Europe
44,2020-04-30,Indonesia,"10,118",+347,792 ,+8,"1,522","7,804",,37,3,"94,599",346,Asia
45,2020-04-30,Denmark,"9,158",+150,452 ,+9,"6,546","2,160",62,"1,581",78,"193,165","33,349",Europe
46,2020-04-30,Serbia,"9,009",+285,179 ,+6,"1,343","7,487",71,"1,031",20,"85,645","9,802",Europe
47,2020-04-30,Philippines,"8,488",+276,568 ,+10,"1,043","6,877",31,77,5,"104,146",950,Asia
48,2020-04-30,Norway,"7,738",+28,210 ,+3,32,"7,496",37,"1,427",39,"172,586","31,835",Europe
49,2020-04-30,Czechia,"7,682",+103,236 ,+9,"3,314","4,132",68,717,22,"242,088","22,606",Europe
50,2020-04-30,Bangladesh,"7,667",+564,168 ,+5,160,"7,339",1,47,1,"64,666",393,Asia
51,2020-04-30,Dominican Republic,"6,972",+320,301 ,+8,"1,301","5,370",144,643,28,"25,368","2,339",North America
52,2020-04-30,Australia,"6,754",+8,92 ,+3,"5,715",947,34,265,4,"563,641","22,104",Australia/Oceania
53,2020-04-30,Colombia,"6,507",+300,293 ,+15,"1,439","4,775",118,128,6,"104,657","2,057",South America
54,2020-04-30,Panama,"6,378",+178,178 ,+2,527,"5,673",92,"1,478",41,"29,837","6,915",North America
55,2020-04-30,Malaysia,"6,002",+57,102 ,+2,"4,171","1,729",40,185,3,"160,296","4,953",Asia
56,2020-04-30,South Africa,"5,647",+297,103 ,,"2,073","3,471",36,95,2,"207,530","3,499",Africa
57,2020-04-30,Egypt,"5,537",+269,392 ,+12,"1,381","3,764",,54,4,"90,000",879,Africa
58,2020-04-30,Finland,"4,995",+89,211 ,+5,"3,000","1,784",48,902,38,"93,900","16,947",Europe
59,2020-04-30,Argentina,"4,428",+143,218 ,+4,"1,256","2,954",157,98,5,"58,685","1,298",South America
60,2020-04-30,Morocco,"4,423",+102,170 ,+2,984,"3,269",1,120,5,"34,841",944,Africa
61,2020-04-30,Kuwait,"4,024",+284,26 ,+2,"1,539","2,459",66,942,6,"179,000","41,915",Asia
62,2020-04-30,Algeria,"4,006",+158,450 ,+6,"1,779","1,777",22,91,10,"6,500",148,Africa
63,2020-04-30,Moldova,"3,897",+126,116 ,+5,"1,182","2,599",237,966,29,"11,763","2,916",Europe
64,2020-04-30,Luxembourg,"3,784",+15,90 ,+1,"3,213",481,23,"6,045",144,"42,643","68,122",Europe
65,2020-04-30,Kazakhstan,"3,402",+264,25 ,,866,"2,511",41,181,1,"249,527","13,289",Asia
66,2020-04-30,Bahrain,"3,040",+119,8 ,,"1,500","1,532",1,"1,787",5,"129,694","76,220",Asia
67,2020-04-30,Thailand,"2,954",+7,54 ,,"2,687",213,61,42,0.8,"178,083","2,551",Asia
68,2020-04-30,Hungary,"2,775",+48,312 ,+12,581,"1,882",54,287,32,"72,951","7,552",Europe
69,2020-04-30,Greece,"2,591",+15,140 ,+1,"1,374","1,077",38,249,13,"75,170","7,212",Europe
70,2020-04-30,Oman,"2,348",+74,11 ,+1,495,"1,842",17,460,2,"40,459","7,923",Asia
71,2020-04-30,Afghanistan,"2,171",+232,64 ,+4,260,"1,847",7,56,2,"10,022",257,Asia
72,2020-04-30,Iraq,"2,085",+82,93 ,+1,"1,375",617,,52,2,"92,061","2,289",Asia
73,2020-04-30,Croatia,"2,076",+14,69 ,+2,"1,348",659,20,506,17,"36,221","8,823",Europe
74,2020-04-30,Ghana,"2,074",+403,17 ,+1,212,"1,845",4,67,0.5,"113,497","3,653",Africa
75,2020-04-30,Armenia,"2,066",+134,32 ,+2,929,"1,105",10,697,11,"21,125","7,129",Asia
76,2020-04-30,Uzbekistan,"2,039",+37,9  ,,"1,133",897,8,61,0.3,"242,536","7,247",Asia
77,2020-04-30,Nigeria,"1,932",+204,58 ,+7,319,"1,555",2,9,0.3,"12,828",62,Africa
78,2020-04-30,Cameroon,"1,832",,61 ,,934,837,12,69,2,,,Africa
79,2020-04-30,Azerbaijan,"1,804",+38,24 ,+1,"1,325",455,17,178,2,"143,079","14,112",Asia
80,2020-04-30,Iceland,"1,797",,10 ,,"1,670",117,,"5,266",29,"48,413","141,873",Europe
81,2020-04-30,Bosnia and Herzegovina,"1,757",+80,69 ,+4,727,961,4,536,21,"30,793","9,386",Europe
82,2020-04-30,Estonia,"1,689",+23,52 ,+2,249,"1,388",9,"1,273",39,"52,741","39,758",Europe
83,2020-04-30,Bulgaria,"1,506",+59,66 ,+2,266,"1,174",40,217,9,"45,208","6,506",Europe
84,2020-04-30,Cuba,"1,501",+34,61 ,+3,681,759,10,133,5,"47,347","4,180",North America
85,2020-04-30,Guinea,"1,495",+144,7 ,,329,"1,159",,114,0.5,,,Africa
86,2020-04-30,New Zealand,"1,476",+2,19 ,,"1,241",216,1,306,4,"134,570","27,906",Australia/Oceania
87,2020-04-30,North Macedonia,"1,465",+23,77 ,+4,738,650,13,703,37,"16,050","7,704",Europe
88,2020-04-30,Slovenia,"1,429",+11,91 ,+2,233,"1,105",22,687,44,"52,948","25,469",Europe
89,2020-04-30,Slovakia,"1,396",+5,23  ,+1,524,849,8,256,4,"85,922","15,738",Europe
90,2020-04-30,Lithuania,"1,385",+10,45 ,,589,751,17,509,17,"125,555","46,121",Europe
91,2020-04-30,Ivory Coast,"1,275",+37,14 ,,574,687,,48,0.5,"9,657",366,Africa
92,2020-04-30,Bolivia,"1,110",+57,59 ,+4,117,934,3,95,5,"5,791",496,South America
93,2020-04-30,Djibouti,"1,089",+12,2 ,,642,445,,"1,102",2,"13,422","13,585",Africa
94,2020-04-30,Hong Kong,"1,038",,4 ,,846,188,4,138,0.5,"154,989","20,674",Asia
95,2020-04-30,Tunisia,994,+14,41 ,+1,305,648,24,84,3,"22,957","1,942",Africa
96,2020-04-30,Senegal,933,+51,9 ,,334,590,1,56,0.5,466,28,Africa
97,2020-04-30,Latvia,858,+9,15 ,,348,495,3,455,8,"57,886","30,689",Europe
98,2020-04-30,Cyprus,850,+7,15 ,,296,539,15,704,12,"58,109","48,129",Asia
99,2020-04-30,Albania,773,+7,31 ,+1,470,272,4,269,11,"8,253","2,868",Europe
100,2020-04-30,Honduras,771,+33,71 ,+5,79,621,10,78,7,"3,643",368,North America
101,2020-04-30,Kyrgyzstan,746,+17,8 ,,462,276,12,114,1,"51,472","7,889",Asia
102,2020-04-30,Andorra,745,+2,42 ,,468,235,17,"9,642",544,"1,673","21,653",Europe
103,2020-04-30,Lebanon,725,+4,24 ,,150,551,44,106,4,"34,499","5,054",Asia
104,2020-04-30,Niger,719,+6,32 ,,452,235,,30,1,"5,194",215,Africa
105,2020-04-30,Costa Rica,719,+6,6 ,,338,375,8,141,1,"13,240","2,599",North America
106,2020-04-30,Diamond Princess,712,,13 ,,645,54,4,,,,,
107,2020-04-30,Sri Lanka,663,+14,7 ,,154,502,1,31,0.3,"21,157",988,Asia
108,2020-04-30,Burkina Faso,645,+4,43 ,,506,96,,31,2,,,Africa
109,2020-04-30,Uruguay,643,+18,17 ,+2,417,209,10,185,5,"19,747","5,685",South America
110,2020-04-30,Somalia,601,+19,28  ,,31,542,2,38,2,,,Africa
111,2020-04-30,Guatemala,585,+28,16 ,,65,504,5,33,0.9,"7,200",402,North America
112,2020-04-30,DRC,572,+81,31 ,+1,65,476,,6,0.3,,,Africa
113,2020-04-30,San Marino,569,+6,41 ,,78,450,6,"16,769","1,208","2,305","67,932",Europe
114,2020-04-30,Georgia,539,+22,6 ,,184,349,6,135,2,"14,718","3,689",Asia
115,2020-04-30,Mayotte,539,+79,4 ,,235,300,4,"1,976",15,"3,000","10,996",Africa
116,2020-04-30,Channel Islands,537,,40 ,+2,386,111,,"3,089",230,"5,342","30,725",Europe
117,2020-04-30,Mali,490,+8,26 ,+1,135,329,,24,1,"2,172",107,Africa
118,2020-04-30,Tanzania,480,,16 ,,167,297,7,8,0.3,,,Africa
119,2020-04-30,Maldives,468,+190,1 ,,17,450,2,866,2,"8,008","14,815",Asia
120,2020-04-30,Malta,465,+2,4 ,,351,110,1,"1,053",9,"32,989","74,713",Europe
121,2020-04-30,Jordan,453,+2,8 ,,362,83,5,44,0.8,"63,737","6,247",Asia
122,2020-04-30,Sudan,442,+67,31 ,+3,39,372,,10,0.7,,,Africa
123,2020-04-30,Taiwan,429,,6 ,,322,101,,18,0.3,"62,844","2,639",Asia
124,2020-04-30,Réunion,420,, ,,300,120,2,469,,,,Africa
125,2020-04-30,Kenya,396,+12,17 ,+2,144,235,2,7,0.3,"20,268",377,Africa
126,2020-04-30,Jamaica,396,,7 ,,29,360,3,134,2,"3,993","1,348",North America
127,2020-04-30,El Salvador,395,+18,10 ,+1,119,266,3,61,2,"24,057","3,709",North America
128,2020-04-30,Palestine,344,,2 ,,76,266,,67,0.4,"32,200","6,312",Asia
129,2020-04-30,Venezuela,333,+2,16 ,+6,142,175,2,12,0.6,"458,737","16,132",South America
130,2020-04-30,Mauritius,332,,10 ,,310,12,3,261,8,"16,028","12,603",Africa
131,2020-04-30,Montenegro,322,,7 ,,214,101,2,513,11,"6,864","10,929",Europe
132,2020-04-30,Isle of Man,315,+2,21 ,,260,34,21,"3,704",247,"3,117","36,656",Europe
133,2020-04-30,Equatorial Guinea,315,,1 ,,9,305,,225,0.7,854,609,Africa
134,2020-04-30,Gabon,276,,3 ,,67,206,1,124,1,724,325,Africa
135,2020-04-30,Vietnam,270,, ,,219,51,8,3,,"261,004","2,681",Asia
136,2020-04-30,Paraguay,249,+10,9 ,,111,129,1,35,1,"9,454","1,325",South America
137,2020-04-30,Rwanda,243,+18, ,,104,139,,19,,"9,604",741,Africa
138,2020-04-30,Congo,220,+13,9 ,+1,19,192,,40,2,,,Africa
139,2020-04-30,Guinea-Bissau,205,,1 ,,19,185,,104,0.5,"1,500",762,Africa
140,2020-04-30,Faeroe Islands,187,, ,,184,3,,"3,827",,"6,963","142,500",Europe
141,2020-04-30,Martinique,178,+3,14 ,,83,81,5,474,37,,,North America
142,2020-04-30,Guadeloupe,151,+2,12 ,,95,44,11,377,30,,,North America
143,2020-04-30,Myanmar,150,,6 ,,27,117,,3,0.1,"7,718",142,Asia
144,2020-04-30,Gibraltar,144,+3, ,,131,13,,"4,274",,"2,626","77,944",Europe
145,2020-04-30,Liberia,141,,16 ,,45,80,,28,3,,,Africa
146,2020-04-30,Brunei ,138,,1 ,,124,13,2,315,2,"13,580","31,041",Asia
147,2020-04-30,Ethiopia,131,+1,3 ,,59,69,,1,0.03,"17,842",155,Africa
148,2020-04-30,Madagascar,128,, ,,92,36,1,5,,"3,228",117,Africa
149,2020-04-30,French Guiana,126,+1,1 ,,94,31,2,422,3,,,South America
150,2020-04-30,Sierra Leone,124,+20,7 ,+3,21,96,,16,0.9,,,Africa
151,2020-04-30,Cambodia,122,, ,,119,3,1,7,,"11,975",716,Asia
152,2020-04-30,Cabo Verde,121,+8,1 ,,4,116,,218,2,791,"1,423",Africa
153,2020-04-30,Togo,116,+7,9 ,+2,65,42,,14,1,"6,882",831,Africa
154,2020-04-30,Trinidad and Tobago,116,,8 ,,72,36,,83,6,"1,730","1,236",North America
155,2020-04-30,Bermuda,114,+3,6 ,,48,60,4,"1,831",96,"2,500","40,143",North America
156,2020-04-30,Zambia,106,+9,3 ,,55,48,1,6,0.2,"5,284",287,Africa
157,2020-04-30,Aruba,100,,2 ,,79,19,4,937,19,"1,691","15,838",North America
158,2020-04-30,Eswatini,100,+9,1 ,,12,87,,86,0.9,714,615,Africa
159,2020-04-30,Monaco,95,,4 ,,64,27,1,"2,421",102,,,Europe
160,2020-04-30,Uganda,83,+2, ,,52,31,,2,,"29,279",640,Africa
161,2020-04-30,Guyana,82,+8,9 ,+1,22,51,2,104,11,579,736,South America
162,2020-04-30,Liechtenstein,82,,1 ,,55,26,,"2,151",26,900,"23,605",Europe
163,2020-04-30,Bahamas,81,+1,11 ,,25,45,1,206,28,"1,284","3,265",North America
164,2020-04-30,Haiti,81,+5,8 ,+2,8,65,,7,0.7,827,73,North America
165,2020-04-30,Barbados,81,+1,7 ,,39,35,4,282,24,"2,160","7,516",North America
166,2020-04-30,Mozambique,76,, ,,12,64,,2,,"1,896",61,Africa
167,2020-04-30,Sint Maarten,75,,13 ,,33,29,7,"1,749",303,302,"7,044",North America
168,2020-04-30,Chad,73,+21,5 ,+3,33,35,,4,0.3,,,Africa
169,2020-04-30,Cayman Islands,73,,1 ,,10,62,3,"1,111",15,"1,535","23,356",North America
170,2020-04-30,Benin,64,,1 ,,33,30,,5,0.08,,,Africa
171,2020-04-30,Libya,61,,3 ,+1,18,40,,9,0.4,"1,949",284,Africa
172,2020-04-30,French Polynesia,58,, ,,50,8,1,206,,"2,409","8,576",Australia/Oceania
173,2020-04-30,Nepal,57,, ,,16,41,,2,,"57,189","1,963",Asia
174,2020-04-30,CAR,50,, ,,10,40,,10,,,,Africa
175,2020-04-30,Macao,45,, ,,35,10,1,69,,,,Asia
176,2020-04-30,Syria,43,,3 ,,21,19,,2,0.2,,,Asia
177,2020-04-30,Zimbabwe,40,+8,4 ,,5,31,,3,0.3,"7,642",514,Africa
178,2020-04-30,Eritrea,39,, ,,26,13,,11,,,,Africa
179,2020-04-30,Saint Martin,38,,3 ,,24,11,3,983,78,,,North America
180,2020-04-30,Mongolia,38,, ,,10,28,,12,,"7,455","2,274",Asia
181,2020-04-30,Malawi,37,+1,3 ,,7,27,1,2,0.2,774,40,Africa
182,2020-04-30,South Sudan,35,+1, ,,,35,,3,,,,Africa
183,2020-04-30,Angola,27,,2 ,,7,18,,0.8,0.06,,,Africa
184,2020-04-30,Antigua and Barbuda,24,,3 ,,11,10,1,245,31,113,"1,154",North America
185,2020-04-30,Timor-Leste,24,, ,,16,8,,18,,322,244,Asia
186,2020-04-30,Botswana,23,,1 ,,5,17,,10,0.4,"6,548","2,784",Africa
187,2020-04-30,Grenada,20,, ,,13,7,4,178,,"1,406","12,495",North America
188,2020-04-30,Laos,19,, ,,8,11,,3,,"1,927",265,Asia
189,2020-04-30,Belize,18,,2 ,,9,7,1,45,5,995,"2,502",North America
190,2020-04-30,Fiji,18,, ,,12,6,,20,,"1,007","1,123",Australia/Oceania
191,2020-04-30,New Caledonia,18,, ,,17,1,1,63,,"4,456","15,608",Australia/Oceania
192,2020-04-30,Saint Lucia,17,, ,,15,2,,93,,446,"2,429",North America
193,2020-04-30,Curaçao,16,,1 ,,13,2,,98,6,343,"2,090",North America
194,2020-04-30,Dominica,16,, ,,13,3,,222,,383,"5,320",North America
195,2020-04-30,Namibia,16,, ,,8,8,,6,,704,277,Africa
196,2020-04-30,St. Vincent Grenadines,16,, ,,8,8,,144,,108,973,North America
197,2020-04-30,Saint Kitts and Nevis,15,, ,,6,9,,282,,293,"5,508",North America
198,2020-04-30,Tajikistan,15,+15, ,,,15,,2,,,,Asia
199,2020-04-30,Nicaragua,14,+1,3 ,,7,4,,2,0.5,,,North America
200,2020-04-30,Sao Tome and Principe,14,+6, ,,4,10,,64,,19,87,Africa
201,2020-04-30,Falkland Islands,13,, ,,11,2,,"3,736",,372,"106,897",South America
202,2020-04-30,Turks and Caicos,12,,1 ,,5,6,,310,26,83,"2,144",North America
203,2020-04-30,Burundi,11,,1 ,,4,6,,0.9,0.08,284,24,Africa
204,2020-04-30,Gambia,11,+1,1 ,,8,2,,5,0.4,401,166,Africa
205,2020-04-30,Montserrat,11,,1 ,,2,8,1,"2,204",200,36,"7,212",North America
206,2020-04-30,Greenland,11,, ,,11,0,,194,,"1,258","22,160",North America
207,2020-04-30,Vatican City,11,+1, ,,2,9,,"13,733",,,,Europe
208,2020-04-30,Seychelles,11,, ,,6,5,,112,,,,Africa
209,2020-04-30,Suriname,10,,1 ,,8,1,,17,2,404,689,South America
210,2020-04-30,MS Zaandam,9,,2 ,,,7,,,,,,
211,2020-04-30,Mauritania,8,,1 ,,6,1,,2,0.2,"1,032",222,Africa
212,2020-04-30,Papua New Guinea,8,, ,,,8,,0.9,,604,68,Australia/Oceania
213,2020-04-30,Bhutan,7,, ,,5,2,,9,,"10,045","13,018",Asia
214,2020-04-30,Yemen,6,,2 ,+2,1,3,,0.2,0.07,120,4,Asia
215,2020-04-30,British Virgin Islands,6,,1 ,,3,2,,198,33,,,North America
216,2020-04-30,St. Barth,6,, ,,6,0,,607,,,,North America
217,2020-04-30,Western Sahara,6,, ,,5,1,,10,,,,Africa
218,2020-04-30,Caribbean Netherlands,5,, ,,,5,,191,,110,"4,195",North America
219,2020-04-30,Anguilla,3,, ,,3,0,,200,,,,North America
220,2020-04-30,Comoros,1,+1, ,,,1,,1,,,,Africa
221,2020-04-30,Saint Pierre Miquelon,1,, ,,,1,,173,,,,North America
222,2020-04-30,Total:,"520,050","+12,722","18,610",+333,"265,535","235,905","5,729",,,,,Asia
223,2020-04-30,Total:,"1,185,074","+34,148","69,519","+2,573","188,950","926,605","16,485",,,,,North America
224,2020-04-30,Total:,"1,373,444","+26,064","135,235","+2,288","503,728","734,481","18,773",,,,,Europe
225,2020-04-30,Total:,"176,814","+11,000","8,702",+558,"60,095","108,017","9,802",,,,,South America
226,2020-04-30,Total:,"8,332",+10,111,+3,"7,035","1,186",37,,,,,Australia/Oceania
227,2020-04-30,Total:,"39,785","+2,093","1,638",+46,"13,070","25,077",126,,,,,Africa
228,2020-04-30,Total:,721,,15,,645,61,4,,,,,
229,2020-04-30,Total:,"3,304,220","+86,037","233,830","+5,801","1,039,058","2,031,332","50,956",423.9,30.0,,,All
