,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
191,2020-04-19,Saint Lucia,15,, ,,11,4,,82,,344,"1,873",North America
192,2020-04-19,Curaçao,14,,1 ,,11,2,,85,6,286,"1,743",North America
193,2020-04-19,Grenada,14,, ,,6,8,4,124,,92,818,North America
194,2020-04-19,Saint Kitts and Nevis,14,, ,,,14,,263,,234,"4,399",North America
195,2020-04-19,CAR,12,, ,,4,8,,2,,,,Africa
196,2020-04-19,St. Vincent Grenadines,12,, ,,1,11,,108,,87,784,North America
197,2020-04-19,Turks and Caicos,11,,1 ,,,10,,284,26,83,"2,144",North America
198,2020-04-19,Falkland Islands,11,, ,,3,8,,"3,161",,319,"91,667",South America
199,2020-04-19,Greenland,11,, ,,11,0,,194,,"1,043","18,372",North America
200,2020-04-19,Montserrat,11,, ,,2,9,1,"2,204",,36,"7,212",North America
201,2020-04-19,Seychelles,11,, ,,5,6,,112,,,,Africa
202,2020-04-19,Nicaragua,10,+1,2 ,,6,2,,2,0.3,,,North America
203,2020-04-19,Gambia,10,+1,1 ,,2,7,,4,0.4,316,131,Africa
204,2020-04-19,Suriname,10,,1 ,,6,3,,17,2,,,South America
205,2020-04-19,MS Zaandam,9,,2 ,,,7,,,,,,
206,2020-04-19,Vatican City,8,, ,,2,6,,"9,988",,,,Europe
207,2020-04-19,Mauritania,7,,1 ,,6,0,,2,0.2,913,196,Africa
208,2020-04-19,Papua New Guinea,7,, ,,,7,,0.8,,167,19,Australia/Oceania
209,2020-04-19,St. Barth,6,, ,,5,1,,607,,,,North America
210,2020-04-19,Western Sahara,6,, ,,,6,,10,,,,Africa
211,2020-04-19,Burundi,5,,1 ,,,4,,0.4,0.08,80,7,Africa
212,2020-04-19,Bhutan,5,, ,,2,3,,6,,"8,107","10,507",Asia
213,2020-04-19,Caribbean Netherlands,5,+2, ,,,5,,191,,110,"4,195",North America
214,2020-04-19,British Virgin Islands,4,,1 ,+1,2,1,,132,33,,,North America
215,2020-04-19,Sao Tome and Principe,4,, ,,,4,,18,,19,87,Africa
216,2020-04-19,South Sudan,4,, ,,,4,,0.4,,,,Africa
217,2020-04-19,Anguilla,3,, ,,1,2,,200,,,,North America
218,2020-04-19,Saint Pierre Miquelon,1,, ,,,1,,173,,,,North America
219,2020-04-19,Yemen,1,, ,,,1,,0.03,,,,Asia
220,2020-04-19,Total:,"383,157","+12,373","14,786",+385,"180,611","187,760","6,403",,,,,Asia
221,2020-04-19,Total:,"820,083","+28,674","43,337","+1,800","87,020","689,726","14,644",,,,,North America
222,2020-04-19,Total:,"1,089,256","+29,218","101,836","+2,558","309,495","677,925","25,395",,,,,Europe
223,2020-04-19,Total:,"82,252","+4,279","3,849",+196,"36,329","42,074","7,534",,,,,South America
224,2020-04-19,Total:,"8,140",+35,83,+2,"5,159","2,898",68,,,,,Australia/Oceania
225,2020-04-19,Total:,"22,966","+1,225","1,125",+43,"5,840","16,001",174,,,,,Africa
226,2020-04-19,Total:,721,,15,,644,62,7,,,,,
227,2020-04-19,Total:,"2,406,575","+75,804","165,031","+4,984","625,098","1,616,446","54,225",308.7,21.2,,,All
