,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
66,2020-04-14,Croatia,"1,704",+54,31 ,+6,415,"1,258",34,415,8,"18,359","4,472",Europe
67,2020-04-14,Bahrain,"1,528",+167,7 ,+1,645,876,3,898,4,"69,359","40,762",Asia
68,2020-04-14,Hungary,"1,512",+54,122 ,+13,122,"1,268",58,157,13,"35,825","3,708",Europe
69,2020-04-14,Iraq,"1,400",+22,78 ,,766,556,,35,2,"45,437","1,130",Asia
70,2020-04-14,Estonia,"1,373",+41,31 ,+3,115,"1,227",11,"1,035",23,"32,263","24,321",Europe
71,2020-04-14,New Zealand,"1,366",+17,9 ,+4,628,729,4,283,2,"64,399","13,355",Australia/Oceania
72,2020-04-14,Kuwait,"1,355",+55,3 ,+1,176,"1,176",26,317,0.7,,,Asia
73,2020-04-14,Kazakhstan,"1,232",+141,14 ,+2,203,"1,015",21,66,0.7,"76,904","4,096",Asia
74,2020-04-14,Slovenia,"1,220",+8,56 ,+1,152,"1,012",35,587,27,"35,946","17,291",Europe
75,2020-04-14,Azerbaijan,"1,197",+49,13 ,+1,351,833,25,118,1,"71,736","7,075",Asia
76,2020-04-14,Uzbekistan,"1,165",+167,4 ,,99,"1,062",8,35,0.1,"70,000","2,091",Asia
77,2020-04-14,Bosnia and Herzegovina,"1,083",+46,40 ,+1,236,807,4,330,12,"12,407","3,782",Europe
78,2020-04-14,Lithuania,"1,070",+8,29 ,+5,101,940,14,393,11,"42,690","15,682",Europe
79,2020-04-14,Armenia,"1,067",+28,16 ,+2,265,786,30,360,5,"8,316","2,806",Asia
80,2020-04-14,Hong Kong,"1,013",+3,4 ,,434,575,13,135,0.5,"96,709","12,900",Asia
81,2020-04-14,Bangladesh,"1,012",+209,46 ,+7,42,924,1,6,0.3,"13,128",80,Asia
82,2020-04-14,North Macedonia,908,+54,44 ,+6,86,778,15,436,21,"9,262","4,446",Europe
83,2020-04-14,Cameroon,848,,14 ,+2,130,704,,32,0.5,,,Africa
84,2020-04-14,Slovakia,835,+66,2  ,,113,720,5,153,0.4,"30,052","5,504",Europe
85,2020-04-14,Oman,813,+86,4 ,,130,679,3,159,0.8,,,Asia
86,2020-04-14,Cuba,766,+40,21 ,,132,613,9,68,2,"18,634","1,645",North America
87,2020-04-14,Tunisia,747,+21,34 ,,43,670,89,63,3,"12,415","1,050",Africa
88,2020-04-14,Afghanistan,714,+49,23 ,+2,40,651,,18,0.6,,,Asia
89,2020-04-14,Bulgaria,713,+28,35 ,+3,81,597,29,103,5,"18,502","2,663",Europe
90,2020-04-14,Diamond Princess,712,,12 ,,639,61,7,,,,,
91,2020-04-14,Cyprus,695,+33,12 ,,65,618,8,576,10,"17,923","14,845",Asia
92,2020-04-14,Andorra,659,+13,31 ,+2,128,500,17,"8,529",401,"1,673","21,653",Europe
93,2020-04-14,Latvia,657,+2,5 ,,16,636,3,348,3,"29,018","15,384",Europe
94,2020-04-14,Lebanon,641,+9,21 ,+1,80,540,33,94,3,"16,319","2,391",Asia
95,2020-04-14,Ivory Coast,638,+12,6 ,,114,518,,24,0.2,,,Africa
96,2020-04-14,Ghana,636,+70,8 ,,17,611,2,20,0.3,"44,421","1,430",Africa
97,2020-04-14,Costa Rica,618,+6,3 ,,66,549,14,121,0.6,"8,703","1,708",North America
98,2020-04-14,Niger,570,+22,14 ,+1,90,466,,24,0.6,"4,427",183,Africa
99,2020-04-14,Burkina Faso,528,+13,30 ,+3,177,321,,25,1,,,Africa
100,2020-04-14,Uruguay,492,+9,8 ,,260,224,14,142,2,"9,929","2,858",South America
101,2020-04-14,Albania,475,+8,24 ,+1,248,203,5,165,8,"4,306","1,496",Europe
102,2020-04-14,Channel Islands,440,+4,13 ,+4,48,379,,"2,531",75,"3,320","19,095",Europe
103,2020-04-14,Kyrgyzstan,430,+11,5 ,,71,354,5,66,0.8,"26,147","4,008",Asia
104,2020-04-14,Honduras,407,+10,26 ,+1,7,374,10,41,3,"1,600",162,North America
105,2020-04-14,Jordan,397,+6,7 ,,235,155,5,39,0.7,"20,500","2,009",Asia
106,2020-04-14,Taiwan,393,,6 ,,124,263,,17,0.3,"48,549","2,038",Asia
107,2020-04-14,Malta,393,+9,3 ,,44,346,4,890,7,"19,121","43,305",Europe
108,2020-04-14,Réunion,391,, ,,40,351,3,437,,,,Africa
109,2020-04-14,Nigeria,373,+30,11 ,+1,99,263,2,2,0.05,"5,000",24,Africa
110,2020-04-14,San Marino,372,+1,36 ,,53,283,15,"10,963","1,061",846,"24,933",Europe
111,2020-04-14,Djibouti,363,+65,2 ,,53,308,,367,2,"5,356","5,421",Africa
112,2020-04-14,Guinea,363,+44, ,,31,332,,28,,,,Africa
113,2020-04-14,Bolivia,354,+24,28 ,+1,6,320,3,30,2,"2,185",187,South America
114,2020-04-14,Mauritius,324,,9 ,,51,264,3,255,7,"8,279","6,510",Africa
115,2020-04-14,Palestine,308,,2 ,,62,244,,60,0.4,"17,329","3,397",Asia
116,2020-04-14,Georgia,300,+28,3 ,,69,228,6,75,0.8,"5,027","1,260",Asia
117,2020-04-14,Senegal,299,+8,2 ,,183,114,1,18,0.1,,,Africa
118,2020-04-14,Montenegro,283,+9,4 ,+1,46,233,7,451,6,"2,869","4,568",Europe
119,2020-04-14,Vietnam,266,+1, ,,169,97,8,3,,"121,821","1,252",Asia
120,2020-04-14,Isle of Man,254,+12,2 ,,141,111,13,"2,987",24,"2,122","24,955",Europe
121,2020-04-14,DRC,241,+6,20 ,,20,201,,3,0.2,,,Africa
122,2020-04-14,Sri Lanka,233,+16,7 ,,61,165,1,11,0.3,"4,768",223,Asia
123,2020-04-14,Mayotte,217,+10,3 ,,69,145,3,795,11,"1,500","5,498",Africa
124,2020-04-14,Kenya,216,+8,9 ,,41,166,2,4,0.2,"8,123",151,Africa
125,2020-04-14,Venezuela,189,,9 ,,110,70,6,7,0.3,"203,108","7,143",South America
126,2020-04-14,Faeroe Islands,184,, ,,163,21,,"3,766",,"5,602","114,647",Europe
127,2020-04-14,Guatemala,167,+11,5 ,,19,143,3,9,0.3,"1,134",63,North America
128,2020-04-14,Paraguay,159,+12,7 ,+1,22,130,1,22,1.0,"3,394",476,South America
129,2020-04-14,Martinique,157,,6 ,,50,101,19,418,16,,,North America
130,2020-04-14,El Salvador,149,+12,6 ,,25,118,2,23,0.9,"7,230","1,115",North America
131,2020-04-14,Guadeloupe,145,,8 ,,67,70,13,362,20,,,North America
132,2020-04-14,Mali,144,+21,13 ,+3,34,97,,7,0.6,,,Africa
133,2020-04-14,Brunei ,136,,1 ,,107,28,2,311,2,"10,350","23,658",Asia
134,2020-04-14,Rwanda,134,+7, ,,49,85,,10,,"6,237",482,Africa
135,2020-04-14,Gibraltar,129,, ,,93,36,1,"3,829",,"1,649","48,945",Europe
136,2020-04-14,Cambodia,122,, ,,91,31,1,7,,"5,768",345,Asia
137,2020-04-14,Trinidad and Tobago,113,,8 ,,17,88,,81,6,"1,152",823,North America
138,2020-04-14,Madagascar,108,+2, ,,23,85,1,4,,,,Africa
139,2020-04-14,Jamaica,105,+32,4 ,,19,82,,35,1,"1,290",436,North America
140,2020-04-14,Monaco,93,,1 ,,6,86,5,"2,370",25,,,Europe
141,2020-04-14,Aruba,92,, ,,32,60,1,862,,"1,154","10,809",North America
142,2020-04-14,French Guiana,86,, ,,51,35,1,288,,,,South America
143,2020-04-14,Ethiopia,82,+8,3 ,,14,65,,0.7,0.03,"4,557",40,Africa
144,2020-04-14,Liechtenstein,79,,1 ,,55,23,,"2,072",26,900,"23,605",Europe
145,2020-04-14,Togo,77,,3 ,,32,42,,9,0.4,"2,806",339,Africa
146,2020-04-14,Congo,74,+14,5 ,,10,59,,13,0.9,,,Africa
147,2020-04-14,Barbados,73,+1,5 ,+1,15,53,4,254,17,864,"3,007",North America
148,2020-04-14,Myanmar,63,+1,4 ,,2,57,,1,0.07,"2,443",45,Asia
149,2020-04-14,Somalia,60,,2 ,,2,56,2,4,0.1,,,Africa
150,2020-04-14,Liberia,59,,6 ,,4,49,,12,1,,,Africa
151,2020-04-14,Bermuda,57,,5 ,,30,22,3,915,80,416,"6,680",North America
152,2020-04-14,Gabon,57,,1 ,,1,55,,26,0.4,,,Africa
153,2020-04-14,French Polynesia,55,, ,,,55,1,196,,920,"3,275",Australia/Oceania
154,2020-04-14,Uganda,55,+1, ,,8,47,,1,,"6,661",146,Africa
155,2020-04-14,Cayman Islands,54,,1 ,,6,47,3,822,15,580,"8,825",North America
156,2020-04-14,Tanzania,53,+4,3 ,,7,43,,0.9,0.05,,,Africa
157,2020-04-14,Sint Maarten,52,+2,9 ,,5,38,2,"1,213",210,134,"3,125",North America
158,2020-04-14,Bahamas,49,,8 ,,6,35,1,125,20,,,North America
159,2020-04-14,Guyana,47,,6 ,,8,33,5,60,8,213,271,South America
160,2020-04-14,Zambia,45,,2 ,,30,13,1,2,0.1,"1,696",92,Africa
161,2020-04-14,Macao,45,, ,,10,35,1,69,,,,Asia
162,2020-04-14,Guinea-Bissau,43,+5, ,,,43,,22,,"1,500",762,Africa
163,2020-04-14,Equatorial Guinea,41,+20, ,,4,37,,29,,854,609,Africa
164,2020-04-14,Haiti,40,,3 ,,,37,,4,0.3,365,32,North America
165,2020-04-14,Benin,35,,1 ,,18,16,,3,0.08,,,Africa
166,2020-04-14,Libya,35,+9,1 ,,9,25,,5,0.1,570,83,Africa
167,2020-04-14,Eritrea,35,+1, ,,,35,,10,,,,Africa
168,2020-04-14,Sudan,32,+3,5 ,+1,4,23,,0.7,0.1,,,Africa
169,2020-04-14,Saint Martin,32,,2 ,,11,19,5,828,52,,,North America
170,2020-04-14,Mongolia,30,+13, ,,5,25,,9,,"1,000",305,Asia
171,2020-04-14,Syria,29,+4,2 ,,5,22,,2,0.1,,,Asia
172,2020-04-14,Mozambique,28,+7, ,,2,26,,0.9,,762,24,Africa
173,2020-04-14,Antigua and Barbuda,23,,2 ,,3,18,1,235,20,73,745,North America
174,2020-04-14,Chad,23,, ,,2,21,,1,,,,Africa
175,2020-04-14,Maldives,20,, ,,16,4,,37,,"2,899","5,363",Asia
176,2020-04-14,Angola,19,,2 ,,5,12,,0.6,0.06,,,Africa
177,2020-04-14,Laos,19,, ,,1,18,,3,,"1,235",170,Asia
178,2020-04-14,Belize,18,,2 ,,,16,1,45,5,567,"1,426",North America
179,2020-04-14,New Caledonia,18,, ,,1,17,,63,,"2,608","9,135",Australia/Oceania
180,2020-04-14,Zimbabwe,17,,3 ,,,14,,1,0.2,604,41,Africa
181,2020-04-14,Malawi,16,,2 ,,,14,1,0.8,0.1,314,16,Africa
182,2020-04-14,Nepal,16,+2, ,,1,15,,0.5,,"6,299",216,Asia
183,2020-04-14,Dominica,16,, ,,8,8,,222,,345,"4,793",North America
184,2020-04-14,Fiji,16,, ,,,16,,18,,,,Australia/Oceania
185,2020-04-14,Namibia,16,, ,,3,13,,6,,362,142,Africa
186,2020-04-14,Saint Lucia,15,, ,,11,4,,82,,319,"1,737",North America
187,2020-04-14,Eswatini,15,, ,,8,7,,13,,714,615,Africa
188,2020-04-14,Curaçao,14,,1 ,,10,3,,85,6,230,"1,402",North America
189,2020-04-14,Grenada,14,, ,,,14,2,124,,92,818,North America
190,2020-04-14,Saint Kitts and Nevis,14,+2, ,,,14,,263,,234,"4,399",North America
191,2020-04-14,Botswana,13,,1 ,,,12,,6,0.4,"3,115","1,325",Africa
192,2020-04-14,St. Vincent Grenadines,12,, ,,1,11,,108,,87,784,North America
193,2020-04-14,Cabo Verde,11,+1,1 ,,1,9,,20,2,,,Africa
194,2020-04-14,CAR,11,, ,,4,7,,2,,,,Africa
195,2020-04-14,Falkland Islands,11,+6, ,,1,10,,"3,161",,137,"39,368",South America
196,2020-04-14,Greenland,11,, ,,11,0,,194,,912,"16,065",North America
197,2020-04-14,Montserrat,11,, ,,1,10,1,"2,204",,36,"7,212",North America
198,2020-04-14,Seychelles,11,, ,,,11,,112,,,,Africa
199,2020-04-14,Sierra Leone,11,+1, ,,,11,,1,,,,Africa
200,2020-04-14,Suriname,10,,1 ,,6,3,,17,2,,,South America
201,2020-04-14,Turks and Caicos,10,,1 ,,,9,,258,26,71,"1,834",North America
202,2020-04-14,MS Zaandam,9,,2 ,,,7,,,,,,
203,2020-04-14,Gambia,9,,1 ,,2,6,,4,0.4,281,116,Africa
204,2020-04-14,Nicaragua,9,,1 ,,4,4,,1,0.2,,,North America
205,2020-04-14,Vatican City,8,, ,,2,6,,"9,988",,,,Europe
206,2020-04-14,Mauritania,7,,1 ,,2,4,,2,0.2,593,128,Africa
207,2020-04-14,St. Barth,6,, ,,4,2,,607,,,,North America
208,2020-04-14,Timor-Leste,6,+2, ,,1,5,,5,,,,Asia
209,2020-04-14,Western Sahara,6,, ,,,6,,10,,,,Africa
210,2020-04-14,Burundi,5,,1 ,,,4,,0.4,0.08,,,Africa
211,2020-04-14,Bhutan,5,, ,,2,3,,6,,"1,166","1,511",Asia
212,2020-04-14,Sao Tome and Principe,4,, ,,,4,,18,,19,87,Africa
213,2020-04-14,South Sudan,4,, ,,,4,,0.4,,,,Africa
214,2020-04-14,Anguilla,3,, ,,1,2,,200,,,,North America
215,2020-04-14,British Virgin Islands,3,, ,,2,1,,99,,,,North America
216,2020-04-14,Caribbean Netherlands,3,, ,,,3,,114,,10,381,North America
217,2020-04-14,Papua New Guinea,2,, ,,,2,,0.2,,72,8,Australia/Oceania
218,2020-04-14,Saint Pierre Miquelon,1,, ,,,1,,173,,,,North America
219,2020-04-14,Yemen,1,, ,,,1,,0.03,,,,Asia
220,2020-04-14,Total:,"321,351","+11,111","11,724",+373,"155,723","153,904","6,492",,,,,Asia
221,2020-04-14,Total:,"656,082","+29,018","27,687","+2,575","49,816","578,579","14,580",,,,,North America
222,2020-04-14,Total:,"937,288","+29,902","83,717","+3,728","243,117","610,454","29,107",,,,,Europe
223,2020-04-14,Total:,"57,689","+2,995","2,511",+263,"21,614","33,564","1,163",,,,,South America
224,2020-04-14,Total:,"7,857",+58,70,+4,"4,227","3,560",85,,,,,Australia/Oceania
225,2020-04-14,Total:,"16,872",+928,876,+38,"3,343","12,653",178,,,,,Africa
226,2020-04-14,Total:,721,,14,,639,68,7,,,,,
227,2020-04-14,Total:,"1,997,860","+74,012","126,599","+6,981","478,479","1,392,782","51,612",256.3,16.2,,,All
