,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
37,2020-04-11,Denmark,"5,996",+177,260 ,+13,"1,955","3,781",106,"1,035",45,"67,771","11,700",Europe
38,2020-04-11,Romania,"5,990",+523,291 ,+21,758,"4,941",208,311,15,"59,272","3,081",Europe
39,2020-04-11,Czechia,"5,902",+170,129 ,+10,411,"5,362",92,551,12,"120,285","11,232",Europe
40,2020-04-11,Pakistan,"5,011",+316,86 ,+20,762,"4,163",50,23,0.4,"57,836",262,Asia
41,2020-04-11,Malaysia,"4,530",+184,73 ,+3,"1,995","2,462",72,140,2,"71,897","2,221",Asia
42,2020-04-11,Philippines,"4,428",+233,247 ,+26,157,"4,024",1,40,2,"24,500",224,Asia
43,2020-04-11,Saudi Arabia,"4,033",+382,52 ,+5,720,"3,261",67,116,1,"115,585","3,320",Asia
44,2020-04-11,Mexico,"3,844",+403,233 ,+39,633,"2,978",89,30,2,"31,492",244,North America
45,2020-04-11,Indonesia,"3,842",+330,327 ,+21,286,"3,229",,14,1,"19,452",71,Asia
46,2020-04-11,UAE,"3,736",+376,20 ,+4,588,"3,128",1,378,2,"648,195","65,538",Asia
47,2020-04-11,Serbia,"3,380",+275,74 ,+3,118,"3,188",145,387,8,"16,399","1,877",Europe
48,2020-04-11,Luxembourg,"3,270",+47,62 ,+8,500,"2,708",30,"5,224",99,"28,965","46,272",Europe
49,2020-04-11,Panama,"3,234",+260,79 ,+5,23,"3,132",104,750,18,"14,588","3,381",North America
50,2020-04-11,Finland,"2,905",+136,49 ,+1,300,"2,556",80,524,9,"44,354","8,005",Europe
51,2020-04-11,Dominican Republic,"2,759",+139,135 ,+9,108,"2,516",147,254,12,"8,469",781,North America
52,2020-04-11,Qatar,"2,728",+216,6 ,,247,"2,475",37,947,2,"47,751","16,574",Asia
53,2020-04-11,Colombia,"2,709",+236,100 ,+20,214,"2,395",92,53,2,"40,603",798,South America
54,2020-04-11,Thailand,"2,518",+45,35 ,+2,"1,135","1,348",61,36,0.5,"71,860","1,030",Asia
55,2020-04-11,Ukraine,"2,511",+308,73 ,+4,79,"2,359",45,57,2,"26,577",608,Europe
56,2020-04-11,Singapore,"2,299",+191,8 ,+1,528,"1,763",31,393,1,"72,680","12,423",Asia
57,2020-04-11,Belarus,"2,226",+245,23 ,+4,172,"2,031",72,236,2,"53,000","5,609",Europe
58,2020-04-11,Argentina,"2,142",+167,89 ,+7,440,"1,613",115,47,2,"18,027",399,South America
59,2020-04-11,Greece,"2,081",+70,93 ,+1,269,"1,719",75,200,9,"37,344","3,583",Europe
60,2020-04-11,South Africa,"2,028",+25,25 ,+1,410,"1,593",7,34,0.4,"75,053","1,265",Africa
61,2020-04-11,Egypt,"1,939",+145,146 ,+11,426,"1,367",,19,1,"25,000",244,Africa
62,2020-04-11,Algeria,"1,825",+64,275 ,+19,460,"1,090",60,42,6,"3,359",77,Africa
63,2020-04-11,Iceland,"1,689",+14,8 ,+1,841,840,11,"4,950",23,"34,635","101,497",Europe
64,2020-04-11,Moldova,"1,560",+122,30 ,+1,75,"1,455",80,387,7,"6,271","1,555",Europe
65,2020-04-11,Morocco,"1,545",+97,111 ,+4,146,"1,288",1,42,3,"7,734",210,Africa
66,2020-04-11,Croatia,"1,534",+39,21 ,,323,"1,190",32,374,5,"15,691","3,822",Europe
67,2020-04-11,Iraq,"1,318",+39,72 ,+2,601,645,,33,2,"33,889",843,Asia
68,2020-04-11,New Zealand,"1,312",+29,4 ,+2,422,886,5,272,0.8,"58,746","12,182",Australia/Oceania
69,2020-04-11,Hungary,"1,310",+120,85 ,+8,115,"1,110",17,136,9,"31,961","3,308",Europe
70,2020-04-11,Estonia,"1,304",+46,24 ,,93,"1,187",11,983,18,"29,456","22,205",Europe
71,2020-04-11,Slovenia,"1,188",+28,50 ,+5,148,990,37,571,24,"34,279","16,489",Europe
72,2020-04-11,Kuwait,"1,154",+161,1 ,,133,"1,020",27,270,0.2,,,Asia
73,2020-04-11,Azerbaijan,"1,058",+67,11 ,+1,200,847,27,104,1,"61,342","6,050",Asia
74,2020-04-11,Bahrain,"1,040",+115,6 ,,555,479,3,611,4,"60,425","35,511",Asia
75,2020-04-11,Lithuania,"1,026",+27,23 ,+1,54,949,14,377,8,"38,472","14,132",Europe
76,2020-04-11,Hong Kong,"1,001",+11,4 ,,336,661,14,134,0.5,"96,709","12,900",Asia
77,2020-04-11,Armenia,967,+30,13 ,+1,173,781,30,326,4,"6,484","2,188",Asia
78,2020-04-11,Bosnia and Herzegovina,946,+45,37 ,+1,139,770,4,288,11,"6,911","2,106",Europe
79,2020-04-11,Kazakhstan,865,+53,10 ,,81,774,21,46,0.5,"61,955","3,300",Asia
80,2020-04-11,Cameroon,820,,12 ,,98,710,,31,0.5,,,Africa
81,2020-04-11,Uzbekistan,767,+143,4 ,+1,42,721,8,23,0.1,"70,000","2,091",Asia
82,2020-04-11,North Macedonia,760,+49,34 ,+2,41,685,15,365,16,"7,653","3,673",Europe
83,2020-04-11,Slovakia,728,+13,2 ,,23,703,5,133,0.4,"25,846","4,734",Europe
84,2020-04-11,Diamond Princess,712,,11 ,,619,82,10,,,,,
85,2020-04-11,Tunisia,685,+14,28 ,+3,43,614,85,58,2,"10,676",903,Africa
86,2020-04-11,Bulgaria,661,+26,28 ,+3,62,571,32,95,4,"18,502","2,663",Europe
87,2020-04-11,Latvia,630,+18,3 ,,16,611,2,334,2,"27,796","14,737",Europe
88,2020-04-11,Cuba,620,+56,16 ,+1,77,527,11,55,1,"13,162","1,162",North America
89,2020-04-11,Lebanon,619,+10,20 ,,77,522,34,91,3,"14,055","2,059",Asia
90,2020-04-11,Cyprus,616,+21,10 ,,61,545,8,510,8,"17,119","14,179",Asia
91,2020-04-11,Andorra,601,,26 ,,71,504,17,"7,778",337,"1,673","21,653",Europe
92,2020-04-11,Costa Rica,577,+19,3 ,,49,525,13,113,0.6,"6,608","1,297",North America
93,2020-04-11,Afghanistan,555,+34,18 ,+3,32,505,,14,0.5,,,Asia
94,2020-04-11,Oman,546,+62,3 ,,109,434,3,107,0.6,,,Asia
95,2020-04-11,Ivory Coast,533,+53,4 ,+1,58,471,,20,0.2,,,Africa
96,2020-04-11,Uruguay,494,+21,7 ,,214,273,16,142,2,"7,496","2,158",South America
97,2020-04-11,Niger,491,+53,11 ,,41,439,,20,0.5,"4,298",178,Africa
98,2020-04-11,Burkina Faso,484,+36,27 ,+1,155,302,,23,1,,,Africa
99,2020-04-11,Bangladesh,482,+58,30 ,+3,36,416,1,3,0.2,"8,313",50,Asia
100,2020-04-11,Albania,433,+17,23 ,,197,213,7,150,8,"3,644","1,266",Europe
101,2020-04-11,Ghana,408,+30,8 ,+2,4,396,2,13,0.3,"37,405","1,204",Africa
102,2020-04-11,Channel Islands,407,+9,9 ,,48,350,,"2,341",52,"3,320","19,095",Europe
103,2020-04-11,Honduras,392,+10,24 ,+1,7,361,10,40,2,"1,600",162,North America
104,2020-04-11,Réunion,388,+6, ,,40,348,3,433,,,,Africa
105,2020-04-11,Taiwan,385,+3,6 ,,99,280,,16,0.3,"45,436","1,908",Asia
106,2020-04-11,Jordan,381,+9,7 ,,177,197,5,37,0.7,"20,500","2,009",Asia
107,2020-04-11,Malta,370,+20,3 ,+1,16,351,4,838,7,"16,016","36,273",Europe
108,2020-04-11,San Marino,356,+12,35 ,+1,53,268,14,"10,492","1,032",846,"24,933",Europe
109,2020-04-11,Kyrgyzstan,339,+41,5 ,,44,290,5,52,0.8,"9,618","1,474",Asia
110,2020-04-11,Mauritius,319,+1,9 ,,28,282,3,251,7,"6,730","5,292",Africa
111,2020-04-11,Nigeria,318,+13,10 ,+3,70,238,2,2,0.05,"5,000",24,Africa
112,2020-04-11,Senegal,278,+13,2 ,,152,124,1,17,0.1,,,Africa
113,2020-04-11,Bolivia,275,+7,20 ,+1,2,253,3,24,2,"2,185",187,South America
114,2020-04-11,Palestine,268,+1,2 ,,57,209,,53,0.4,"16,992","3,331",Asia
115,2020-04-11,Montenegro,263,+6,2 ,,5,256,7,419,3,"2,869","4,568",Europe
116,2020-04-11,Vietnam,258,+1, ,,144,114,8,3,,"118,807","1,221",Asia
117,2020-04-11,Guinea,250,+38, ,,17,233,,19,,,,Africa
118,2020-04-11,Georgia,242,+8,3 ,,60,179,6,61,0.8,"3,271",820,Asia
119,2020-04-11,Isle of Man,226,+25,2 ,+1,112,112,11,"2,658",24,"1,934","22,744",Europe
120,2020-04-11,DRC,223,,20 ,,16,187,,2,0.2,,,Africa
121,2020-04-11,Sri Lanka,198,+8,7 ,,54,137,1,9,0.3,"4,525",211,Asia
122,2020-04-11,Mayotte,196,+5,3 ,+1,59,134,3,718,11,"1,350","4,948",Africa
123,2020-04-11,Kenya,191,+2,7 ,,24,160,2,4,0.1,"6,192",115,Africa
124,2020-04-11,Djibouti,187,+37,2 ,+1,36,149,,189,2,"4,017","4,066",Africa
125,2020-04-11,Faeroe Islands,184,, ,,145,39,,"3,766",,"5,408","110,677",Europe
126,2020-04-11,Venezuela,175,,9 ,,93,73,6,6,0.3,"181,335","6,377",South America
127,2020-04-11,Martinique,155,,6 ,,50,99,19,413,16,,,North America
128,2020-04-11,Guadeloupe,143,,8 ,,67,68,13,357,20,,,North America
129,2020-04-11,Guatemala,137,+11,3 ,,19,115,3,8,0.2,"1,134",63,North America
130,2020-04-11,Brunei ,136,,1 ,,104,31,2,311,2,"9,637","22,028",Asia
131,2020-04-11,Paraguay,133,+4,6 ,,18,109,1,19,0.8,"2,262",317,South America
132,2020-04-11,Gibraltar,129,+2, ,,84,45,1,"3,829",,"1,558","46,244",Europe
133,2020-04-11,Cambodia,120,+1, ,,75,45,1,7,,"5,768",345,Asia
134,2020-04-11,Rwanda,120,+2, ,,18,102,,9,,806,62,Africa
135,2020-04-11,El Salvador,118,+1,6 ,,19,93,4,18,0.9,,,North America
136,2020-04-11,Trinidad and Tobago,112,+3,8 ,,12,92,,80,6,"1,102",787,North America
137,2020-04-11,Madagascar,102,+9, ,,11,91,1,4,,,,Africa
138,2020-04-11,Monaco,92,+2,1 ,,5,86,4,"2,344",25,,,Europe
139,2020-04-11,Aruba,92,+6, ,,29,63,,862,,"1,118","10,471",North America
140,2020-04-11,Mali,87,,7 ,,22,58,,4,0.3,,,Africa
141,2020-04-11,French Guiana,86,+3, ,,51,35,1,288,,,,South America
142,2020-04-11,Liechtenstein,79,,1 ,,55,23,,"2,072",26,900,"23,605",Europe
143,2020-04-11,Togo,76,,3 ,,25,48,,9,0.4,"2,069",250,Africa
144,2020-04-11,Jamaica,69,+6,4 ,,13,52,,23,1,907,306,North America
145,2020-04-11,Ethiopia,69,+4,3 ,,10,56,,0.6,0.03,"3,577",31,Africa
146,2020-04-11,Barbados,68,+1,4 ,,11,53,4,237,14,747,"2,599",North America
147,2020-04-11,Congo,60,,5 ,,5,50,,11,0.9,,,Africa
148,2020-04-11,Cayman Islands,53,+8,1 ,,6,46,3,806,15,536,"8,156",North America
149,2020-04-11,Uganda,53,, ,,4,49,,1,,"4,856",106,Africa
150,2020-04-11,French Polynesia,51,, ,,,51,,182,,744,"2,649",Australia/Oceania
151,2020-04-11,Sint Maarten,50,,9 ,+1,5,36,2,"1,166",210,134,"3,125",North America
152,2020-04-11,Liberia,48,+11,5 ,,3,40,,9,1.0,,,Africa
153,2020-04-11,Bermuda,48,,4 ,,25,19,2,771,64,354,"5,684",North America
154,2020-04-11,Bahamas,46,+4,8 ,,5,33,1,117,20,,,North America
155,2020-04-11,Gabon,46,+2,1 ,,1,44,,21,0.4,,,Africa
156,2020-04-11,Guyana,45,+8,6 ,,8,31,3,57,8,193,245,South America
157,2020-04-11,Macao,45,, ,,10,35,1,69,,,,Asia
158,2020-04-11,Zambia,40,,2 ,,28,10,1,2,0.1,"1,239",67,Africa
159,2020-04-11,Myanmar,38,+11,3 ,,2,33,,0.7,0.06,"1,406",26,Asia
160,2020-04-11,Guinea-Bissau,38,+2, ,,,38,,19,,"1,500",762,Africa
161,2020-04-11,Benin,35,,1 ,,5,29,,3,0.08,,,Africa
162,2020-04-11,Eritrea,34,, ,,,34,,10,,,,Africa
163,2020-04-11,Haiti,33,+2,2 ,,,31,,3,0.2,365,32,North America
164,2020-04-11,Tanzania,32,,3 ,,5,24,,0.5,0.05,,,Africa
165,2020-04-11,Saint Martin,32,,2 ,,11,19,5,828,52,,,North America
166,2020-04-11,Syria,25,+6,2 ,,5,18,,1,0.1,,,Asia
167,2020-04-11,Libya,25,+1,1 ,,8,16,,4,0.1,507,74,Africa
168,2020-04-11,Antigua and Barbuda,21,,2 ,,,19,1,214,20,40,408,North America
169,2020-04-11,Somalia,21,,1 ,,1,19,,1,0.06,,,Africa
170,2020-04-11,Mozambique,20,, ,,2,18,,0.6,,551,18,Africa
171,2020-04-11,Angola,19,,2 ,,4,13,,0.6,0.06,,,Africa
172,2020-04-11,Sudan,19,+2,2 ,,2,15,,0.4,0.05,,,Africa
173,2020-04-11,Maldives,19,, ,,13,6,,35,,,,Asia
174,2020-04-11,Equatorial Guinea,18,, ,,3,15,,13,,854,609,Africa
175,2020-04-11,Laos,18,+2, ,,,18,,2,,"1,094",150,Asia
176,2020-04-11,New Caledonia,18,, ,,1,17,,63,,"2,608","9,135",Australia/Oceania
177,2020-04-11,Dominica,16,, ,,5,11,,222,,309,"4,293",North America
178,2020-04-11,Fiji,16,, ,,,16,,18,,,,Australia/Oceania
179,2020-04-11,Mongolia,16,, ,,4,12,,5,,,,Asia
180,2020-04-11,Namibia,16,, ,,3,13,,6,,362,142,Africa
181,2020-04-11,Saint Lucia,15,, ,,1,14,,82,,,,North America
182,2020-04-11,Zimbabwe,14,+1,3 ,,,11,,0.9,0.2,547,37,Africa
183,2020-04-11,Curaçao,14,,1 ,,7,6,,85,6,,,North America
184,2020-04-11,Grenada,14,, ,,,14,2,124,,92,818,North America
185,2020-04-11,Belize,13,+3,2 ,,,11,1,33,5,364,915,North America
186,2020-04-11,Botswana,13,,1 ,,,12,,6,0.4,"2,527","1,075",Africa
187,2020-04-11,Malawi,12,+3,2 ,+1,,10,1,0.6,0.1,231,12,Africa
188,2020-04-11,Saint Kitts and Nevis,12,, ,,,12,,226,,205,"3,853",North America
189,2020-04-11,St. Vincent Grenadines,12,, ,,1,11,,108,,56,505,North America
190,2020-04-11,Eswatini,12,, ,,7,5,,10,,,,Africa
191,2020-04-11,Chad,11,, ,,2,9,,0.7,,,,Africa
192,2020-04-11,Greenland,11,, ,,11,0,,194,,770,"13,564",North America
193,2020-04-11,Seychelles,11,, ,,,11,,112,,,,Africa
194,2020-04-11,Suriname,10,,1 ,,4,5,,17,2,,,South America
195,2020-04-11,Sierra Leone,10,+2, ,,,10,,1,,,,Africa
196,2020-04-11,MS Zaandam,9,,2 ,,,7,,,,,,
197,2020-04-11,Gambia,9,+5,1 ,,2,6,,4,0.4,281,116,Africa
198,2020-04-11,Nicaragua,9,+2,1 ,,,8,,1,0.2,,,North America
199,2020-04-11,Turks and Caicos,9,+1,1 ,,,8,,232,26,62,"1,601",North America
200,2020-04-11,Nepal,9,, ,,1,8,,0.3,,"4,426",152,Asia
201,2020-04-11,Montserrat,9,, ,,,9,1,"1,803",,36,"7,212",North America
202,2020-04-11,Cabo Verde,8,+1,1 ,,1,6,,14,2,,,Africa
203,2020-04-11,CAR,8,, ,,,8,,2,,,,Africa
204,2020-04-11,Vatican City,8,, ,,2,6,,"9,988",,,,Europe
205,2020-04-11,Mauritania,7,,1 ,,2,4,,2,0.2,380,82,Africa
206,2020-04-11,St. Barth,6,, ,,1,5,,607,,,,North America
207,2020-04-11,Western Sahara,6,+2, ,,,6,,10,,,,Africa
208,2020-04-11,Bhutan,5,, ,,2,3,,6,,"1,166","1,511",Asia
209,2020-04-11,Burundi,5,+2, ,,,5,,0.4,,,,Africa
210,2020-04-11,Falkland Islands,5,, ,,1,4,,"1,437",,137,"39,368",South America
211,2020-04-11,Sao Tome and Principe,4,, ,,,4,,18,,19,87,Africa
212,2020-04-11,South Sudan,4,, ,,,4,,0.4,,,,Africa
213,2020-04-11,Anguilla,3,, ,,,3,,200,,,,North America
214,2020-04-11,British Virgin Islands,3,, ,,2,1,,99,,,,North America
215,2020-04-11,Caribbean Netherlands,2,, ,,,2,,76,,10,381,North America
216,2020-04-11,Papua New Guinea,2,, ,,,2,,0.2,,72,8,Australia/Oceania
217,2020-04-11,Timor-Leste,2,, ,,1,1,,2,,,,Asia
218,2020-04-11,Saint Pierre Miquelon,1,, ,,,1,,173,,,,North America
219,2020-04-11,Yemen,1,, ,,,1,,0.03,,,,Asia
220,2020-04-11,Total:,"287,184","+12,143","10,597",+373,"142,458","134,129","6,626",,,,,Asia
221,2020-04-11,Total:,"568,949","+32,108","21,792","+1,970","38,078","509,079","12,463",,,,,North America
222,2020-04-11,Total:,"852,899","+32,790","73,625","+3,562","210,127","569,147","29,996",,,,,Europe
223,2020-04-11,Total:,"48,068","+3,092","1,947",+138,"5,232","40,889","1,242",,,,,South America
224,2020-04-11,Total:,"7,702",+94,60,+4,"3,688","3,954",85,,,,,Australia/Oceania
225,2020-04-11,Total:,"14,220",+681,745,+48,"2,457","11,018",172,,,,,Africa
226,2020-04-11,Total:,721,,13,,619,89,10,,,,,
227,2020-04-11,Total:,"1,779,743","+80,908","108,779","+6,095","402,659","1,268,305","50,594",228.3,14.0,,,All
