,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
39,2020-05-01,Poland,"13,105",+228,651 ,+7,"3,491","8,963",160,346,17,"354,628","9,370",Europe
40,2020-05-01,UAE,"13,038",+557,111 ,+6,"2,543","10,384",1,"1,318",11,"1,200,000","121,330",Asia
41,2020-05-01,Romania,"12,567",+327,744 ,+27,"4,328","7,495",249,653,39,"183,688","9,548",Europe
42,2020-05-01,Ukraine,"10,861",+455,272 ,+11,"1,413","9,176",143,248,6,"118,545","2,711",Europe
43,2020-05-01,S. Korea,"10,774",+9,248 ,+1,"9,072","1,454",55,210,5,"623,069","12,153",Asia
44,2020-05-01,Indonesia,"10,551",+433,800 ,+8,"1,591","8,160",,39,3,"102,305",374,Asia
45,2020-05-01,Denmark,"9,311",+153,460 ,+8,"6,729","2,122",61,"1,608",79,"206,576","35,665",Europe
46,2020-05-01,Serbia,"9,205",+196,185 ,+6,"1,379","7,641",65,"1,054",21,"91,551","10,478",Europe
47,2020-05-01,Philippines,"8,772",+284,579 ,+11,"1,084","7,109",31,80,5,"108,680",992,Asia
48,2020-05-01,Bangladesh,"8,238",+571,170 ,+2,174,"7,894",1,50,1,"70,239",426,Asia
49,2020-05-01,Norway,"7,783",+45,210 ,,32,"7,541",37,"1,436",39,"172,586","31,835",Europe
50,2020-05-01,Czechia,"7,737",+55,240  ,+4,"3,372","4,125",67,722,22,"249,634","23,311",Europe
51,2020-05-01,Dominican Republic,"7,288",+316,313 ,+12,"1,387","5,588",144,672,29,"25,368","2,339",North America
52,2020-05-01,Colombia,"7,006",+499,314 ,+21,"1,551","5,141",118,138,6,"104,657","2,057",South America
53,2020-05-01,Australia,"6,767",+13,93 ,+1,"5,745",929,28,265,4,"588,868","23,093",Australia/Oceania
54,2020-05-01,Panama,"6,532",+154,188 ,+10,576,"5,768",86,"1,514",44,"30,749","7,126",North America
55,2020-05-01,Malaysia,"6,071",+69,103 ,+1,"4,210","1,758",37,188,3,"168,784","5,215",Asia
56,2020-05-01,South Africa,"5,951",+304,116 ,+13,"2,382","3,453",36,100,2,"217,522","3,668",Africa
57,2020-05-01,Egypt,"5,895",+358,406 ,+14,"1,460","4,029",,58,4,"90,000",879,Africa
58,2020-05-01,Finland,"5,051",+56,218 ,+7,"3,000","1,833",49,912,39,"97,600","17,615",Europe
59,2020-05-01,Morocco,"4,569",+146,171 ,+1,"1,083","3,315",1,124,5,"37,006","1,003",Africa
60,2020-05-01,Argentina,"4,532",+104,225 ,+7,"1,292","3,015",157,100,5,"61,530","1,361",South America
61,2020-05-01,Kuwait,"4,377",+353,30 ,+4,"1,602","2,745",70,"1,025",7,"179,000","41,915",Asia
62,2020-05-01,Algeria,"4,154",+148,453 ,+3,"1,821","1,880",22,95,10,"6,500",148,Africa
63,2020-05-01,Moldova,"3,980",+83,122 ,+6,"1,272","2,586",237,987,30,"11,763","2,916",Europe
64,2020-05-01,Luxembourg,"3,802",+18,92 ,+2,"3,213",497,23,"6,074",147,"44,895","71,720",Europe
65,2020-05-01,Kazakhstan,"3,597",+195,25 ,,922,"2,650",40,192,1,"268,534","14,301",Asia
66,2020-05-01,Bahrain,"3,170",+130,8 ,,"1,555","1,607",1,"1,863",5,"134,082","78,799",Asia
67,2020-05-01,Thailand,"2,960",+6,54 ,,"2,719",187,61,42,0.8,"178,083","2,551",Asia
68,2020-05-01,Hungary,"2,863",+88,323 ,+11,609,"1,931",49,296,33,"76,331","7,901",Europe
69,2020-05-01,Greece,"2,612",+21,140 ,,"1,374","1,098",36,251,13,"77,251","7,412",Europe
70,2020-05-01,Oman,"2,447",+99,11 ,,495,"1,941",17,479,2,"40,459","7,923",Asia
71,2020-05-01,Afghanistan,"2,335",+164,68 ,+4,310,"1,957",7,60,2,"10,593",272,Asia
72,2020-05-01,Nigeria,"2,170",+238,68 ,+10,351,"1,751",2,11,0.3,"15,759",76,Africa
73,2020-05-01,Iraq,"2,153",+68,94 ,+1,"1,414",645,,54,2,"95,399","2,372",Asia
74,2020-05-01,Armenia,"2,148",+82,33 ,+1,977,"1,138",10,725,11,"22,177","7,484",Asia
75,2020-05-01,Uzbekistan,"2,086",+47,9 ,,"1,212",865,8,62,0.3,"242,536","7,247",Asia
76,2020-05-01,Croatia,"2,085",+9,75 ,+6,"1,421",589,17,508,18,"36,917","8,993",Europe
77,2020-05-01,Ghana,"2,074",,17 ,,212,"1,845",4,67,0.5,"113,497","3,653",Africa
78,2020-05-01,Azerbaijan,"1,854",+50,25 ,+1,"1,365",464,17,183,2,"146,630","14,462",Asia
79,2020-05-01,Cameroon,"1,832",,61 ,,934,837,12,69,2,,,Africa
80,2020-05-01,Iceland,"1,798",+1,10 ,,"1,689",99,,"5,269",29,"49,135","143,988",Europe
81,2020-05-01,Bosnia and Herzegovina,"1,781",+24,70 ,+1,755,956,4,543,21,"32,178","9,808",Europe
82,2020-05-01,Estonia,"1,694",+5,52 ,,253,"1,389",7,"1,277",39,"53,767","40,532",Europe
83,2020-05-01,Bulgaria,"1,555",+49,68 ,+2,276,"1,211",43,224,10,"46,510","6,694",Europe
84,2020-05-01,Cuba,"1,537",+36,64 ,+3,714,759,10,136,6,"49,409","4,362",North America
85,2020-05-01,Guinea,"1,537",+42,7 ,,342,"1,188",,117,0.5,,,Africa
86,2020-05-01,North Macedonia,"1,494",+29,81 ,+4,807,606,13,717,39,"16,798","8,063",Europe
87,2020-05-01,New Zealand,"1,479",+3,19 ,,"1,252",208,1,307,4,"139,898","29,011",Australia/Oceania
88,2020-05-01,Slovenia,"1,434",+5,92 ,+1,233,"1,109",22,690,44,"52,948","25,469",Europe
89,2020-05-01,Slovakia,"1,403",+7,23 ,,558,822,5,257,4,"91,072","16,681",Europe
90,2020-05-01,Lithuania,"1,399",+14,45 ,,594,760,17,514,17,"132,768","48,771",Europe
91,2020-05-01,Ivory Coast,"1,333",+58,15 ,+1,597,721,,51,0.6,"10,073",382,Africa
92,2020-05-01,Bolivia,"1,167",+57,62 ,+3,132,973,3,100,5,"5,791",496,South America
93,2020-05-01,Djibouti,"1,097",+8,2 ,,672,423,,"1,110",2,"13,751","13,918",Africa
94,2020-05-01,Hong Kong,"1,040",+2,4  ,,859,177,4,139,0.5,"154,989","20,674",Asia
95,2020-05-01,Senegal,"1,024",+91,9 ,,356,659,1,61,0.5,466,28,Africa
96,2020-05-01,Tunisia,998,+4,41 ,,316,641,24,84,3,"23,526","1,991",Africa
97,2020-05-01,Latvia,870,+12,16 ,+1,348,506,2,461,8,"61,120","32,404",Europe
98,2020-05-01,Cyprus,857,+7,15 ,,296,546,15,710,12,"60,536","50,139",Asia
99,2020-05-01,Honduras,804,+33,75 ,+4,112,617,10,81,8,"3,643",368,North America
100,2020-05-01,Albania,782,+9,31 ,,488,263,4,272,11,"8,498","2,953",Europe
101,2020-05-01,Kyrgyzstan,756,+10,8 ,,504,244,12,116,1,"51,472","7,889",Asia
102,2020-05-01,Andorra,745,,43 ,+1,468,234,17,"9,642",557,"1,673","21,653",Europe
103,2020-05-01,Lebanon,729,+4,24 ,,192,513,44,107,4,"36,420","5,336",Asia
104,2020-05-01,Niger,728,+9,33 ,+1,478,217,,30,1,"5,230",216,Africa
105,2020-05-01,Costa Rica,725,+6,6 ,,355,364,7,142,1,"13,529","2,656",North America
106,2020-05-01,Diamond Princess,712,,13 ,,645,54,4,,,,,
107,2020-05-01,Sri Lanka,690,+27,7 ,,162,521,1,32,0.3,"22,418","1,047",Asia
108,2020-05-01,Burkina Faso,649,+4,44 ,+1,517,88,,31,2,,,Africa
109,2020-05-01,Uruguay,648,+5,17 ,,435,196,10,187,5,"20,554","5,917",South America
110,2020-05-01,DRC,604,+32,32 ,+1,75,497,,7,0.4,,,Africa
111,2020-05-01,Somalia,601,,28 ,,31,542,2,38,2,,,Africa
112,2020-05-01,Guatemala,599,+14,16 ,,66,517,5,33,0.9,"7,200",402,North America
113,2020-05-01,San Marino,580,+11,41 ,,82,457,5,"17,094","1,208","2,386","70,319",Europe
114,2020-05-01,Georgia,566,+27,7 ,+1,207,352,6,142,2,"15,904","3,987",Asia
115,2020-05-01,Mayotte,539,,4 ,,235,300,4,"1,976",15,"3,000","10,996",Africa
116,2020-05-01,Channel Islands,538,+1,41 ,+1,406,91,,"3,094",236,"5,342","30,725",Europe
117,2020-05-01,Mali,508,+18,26 ,,196,286,,25,1,"2,172",107,Africa
118,2020-05-01,Maldives,491,+23,1 ,,17,473,2,908,2,"8,008","14,815",Asia
119,2020-05-01,Tanzania,480,,16 ,,167,297,7,8,0.3,,,Africa
120,2020-05-01,Malta,467,+2,4 ,,383,80,1,"1,058",9,"32,989","74,713",Europe
121,2020-05-01,Jordan,459,+6,8 ,,364,87,5,45,0.8,"78,885","7,731",Asia
122,2020-05-01,Sudan,442,,31 ,,39,372,,10,0.7,,,Africa
123,2020-05-01,Taiwan,429,,6 ,,324,99,,18,0.3,"63,340","2,659",Asia
124,2020-05-01,El Salvador,424,+29,10 ,,124,290,2,65,2,"25,492","3,930",North America
125,2020-05-01,Jamaica,422,+26,8 ,+1,29,385,3,143,3,"4,439","1,499",North America
126,2020-05-01,Réunion,422,+2, ,,300,122,2,471,,,,Africa
127,2020-05-01,Kenya,411,+15,21 ,+4,150,240,2,8,0.4,"21,702",404,Africa
128,2020-05-01,Palestine,353,+9,2 ,,76,275,,69,0.4,"32,200","6,312",Asia
129,2020-05-01,Venezuela,335,+2,10  ,,142,183,2,12,0.4,"458,737","16,132",South America
130,2020-05-01,Mauritius,332,,10 ,,312,10,3,261,8,"16,028","12,603",Africa
131,2020-05-01,Montenegro,322,,7 ,,233,82,2,513,11,"6,864","10,929",Europe
132,2020-05-01,Isle of Man,316,+1,22 ,+1,271,23,21,"3,716",259,"3,228","37,962",Europe
133,2020-05-01,Equatorial Guinea,315,,1 ,,9,305,,225,0.7,854,609,Africa
134,2020-05-01,Gabon,276,,3 ,,67,206,1,124,1,724,325,Africa
135,2020-05-01,Vietnam,270,, ,,219,51,8,3,,"261,004","2,681",Asia
136,2020-05-01,Paraguay,266,+17,10 ,+1,113,143,1,37,1,"9,903","1,388",South America
137,2020-05-01,Guinea-Bissau,257,+52,1 ,,19,237,,131,0.5,"1,500",762,Africa
138,2020-05-01,Rwanda,249,+6, ,,109,140,,19,,"10,969",847,Africa
139,2020-05-01,Congo,229,+9,9 ,,25,195,,41,2,,,Africa
140,2020-05-01,Faeroe Islands,187,, ,,184,3,,"3,827",,"7,081","144,915",Europe
141,2020-05-01,Martinique,179,+1,14 ,,83,82,5,477,37,,,North America
142,2020-05-01,Liberia,152,+11,18 ,+2,45,89,,30,4,,,Africa
143,2020-05-01,Guadeloupe,152,+1,12 ,,95,45,6,380,30,,,North America
144,2020-05-01,Myanmar,151,+1,6 ,,31,114,,3,0.1,"8,281",152,Asia
145,2020-05-01,Gibraltar,144,, ,,131,13,,"4,274",,"2,626","77,944",Europe
146,2020-05-01,Brunei ,138,,1 ,,124,13,2,315,2,"13,717","31,355",Asia
147,2020-05-01,Sierra Leone,136,+12,7 ,,21,108,,17,0.9,,,Africa
148,2020-05-01,Ethiopia,133,+2,3 ,,66,64,,1,0.03,"18,754",163,Africa
149,2020-05-01,Madagascar,132,+4, ,,94,38,1,5,,"3,228",117,Africa
150,2020-05-01,French Guiana,128,+2,1 ,,98,29,2,429,3,,,South America
151,2020-05-01,Togo,123,+7,9 ,,66,48,,15,1,"7,100",858,Africa
152,2020-05-01,Cabo Verde,122,+1,1 ,,18,103,,219,2,791,"1,423",Africa
153,2020-05-01,Cambodia,122,, ,,119,3,1,7,,"12,084",723,Asia
154,2020-05-01,Trinidad and Tobago,116,,8 ,,81,27,,83,6,"1,772","1,266",North America
155,2020-05-01,Bermuda,114,,6 ,,48,60,4,"1,831",96,"2,791","44,815",North America
156,2020-05-01,Zambia,109,+3,3 ,,74,32,1,6,0.2,"5,284",287,Africa
157,2020-05-01,Eswatini,106,+6,1 ,,12,93,,91,0.9,714,615,Africa
158,2020-05-01,Aruba,100,,2 ,,81,17,4,937,19,"1,721","16,119",North America
159,2020-05-01,Monaco,95,,4 ,,73,18,1,"2,421",102,,,Europe
160,2020-05-01,Benin,90,+26,2 ,+1,42,46,,7,0.2,,,Africa
161,2020-05-01,Haiti,85,+4,8 ,,10,67,,7,0.7,848,74,North America
162,2020-05-01,Uganda,85,+2, ,,52,33,,2,,"33,818",739,Africa
163,2020-05-01,Guyana,82,,9 ,,22,51,2,104,11,579,736,South America
164,2020-05-01,Liechtenstein,82,,1 ,,55,26,,"2,151",26,900,"23,605",Europe
165,2020-05-01,Bahamas,81,,11 ,,24,46,1,206,28,"1,284","3,265",North America
166,2020-05-01,Barbados,81,,7 ,,39,35,4,282,24,"2,160","7,516",North America
167,2020-05-01,Mozambique,79,+3, ,,12,67,,3,,"2,246",72,Africa
168,2020-05-01,Sint Maarten,76,+1,13 ,,44,19,7,"1,773",303,329,"7,673",North America
169,2020-05-01,Cayman Islands,74,+1,1 ,,10,63,3,"1,126",15,"1,927","29,320",North America
170,2020-05-01,Chad,73,,5 ,,33,35,,4,0.3,,,Africa
171,2020-05-01,CAR,72,+22, ,,10,62,,15,,,,Africa
172,2020-05-01,Libya,63,+2,3 ,,18,42,,9,0.4,"1,949",284,Africa
173,2020-05-01,Nepal,59,+2, ,,16,43,,2,,"60,374","2,072",Asia
174,2020-05-01,French Polynesia,58,, ,,51,7,1,206,,"2,544","9,056",Australia/Oceania
175,2020-05-01,Macao,45,, ,,37,8,1,69,,,,Asia
176,2020-05-01,South Sudan,45,+10, ,,,45,,4,,"1,247",111,Africa
177,2020-05-01,Syria,44,+1,3 ,,27,14,,3,0.2,,,Asia
178,2020-05-01,Zimbabwe,40,,4 ,,5,31,,3,0.3,"7,642",514,Africa
179,2020-05-01,Eritrea,39,, ,,26,13,,11,,,,Africa
180,2020-05-01,Saint Martin,38,,3 ,,27,8,3,983,78,,,North America
181,2020-05-01,Mongolia,38,, ,,10,28,,12,,"7,672","2,340",Asia
182,2020-05-01,Malawi,37,,3 ,,9,25,1,2,0.2,831,43,Africa
183,2020-05-01,Angola,30,+3,2 ,,11,17,,0.9,0.06,481,15,Africa
184,2020-05-01,Antigua and Barbuda,25,+1,3 ,,15,7,1,255,31,151,"1,542",North America
185,2020-05-01,Timor-Leste,24,, ,,16,8,,18,,322,244,Asia
186,2020-05-01,Botswana,23,,1 ,,8,14,,10,0.4,"7,675","3,264",Africa
187,2020-05-01,Grenada,20,, ,,13,7,4,178,,"1,406","12,495",North America
188,2020-05-01,Laos,19,, ,,8,11,,3,,"2,021",278,Asia
189,2020-05-01,Belize,18,,2 ,,13,3,1,45,5,"1,043","2,623",North America
190,2020-05-01,Fiji,18,, ,,12,6,,20,,"1,007","1,123",Australia/Oceania
191,2020-05-01,New Caledonia,18,, ,,17,1,1,63,,"4,947","17,328",Australia/Oceania
192,2020-05-01,Saint Lucia,17,, ,,15,2,,93,,446,"2,429",North America
193,2020-05-01,Curaçao,16,,1 ,,13,2,,98,6,351,"2,139",North America
194,2020-05-01,Sao Tome and Principe,16,+2,1 ,+1,4,11,,73,5,19,87,Africa
195,2020-05-01,Dominica,16,, ,,13,3,,222,,383,"5,320",North America
196,2020-05-01,Namibia,16,, ,,8,8,,6,,704,277,Africa
197,2020-05-01,St. Vincent Grenadines,16,, ,,8,8,,144,,108,973,North America
198,2020-05-01,Saint Kitts and Nevis,15,, ,,6,9,,282,,293,"5,508",North America
199,2020-05-01,Tajikistan,15,, ,,,15,,2,,,,Asia
200,2020-05-01,Nicaragua,14,,3 ,,7,4,,2,0.5,,,North America
201,2020-05-01,Falkland Islands,13,, ,,13,0,,"3,736",,372,"106,897",South America
202,2020-05-01,Gambia,12,+1,1 ,,8,3,,5,0.4,401,166,Africa
203,2020-05-01,Turks and Caicos,12,,1 ,,5,6,,310,26,83,"2,144",North America
204,2020-05-01,Burundi,11,,1 ,,4,6,,0.9,0.08,284,24,Africa
205,2020-05-01,Montserrat,11,,1 ,,2,8,1,"2,204",200,36,"7,212",North America
206,2020-05-01,Greenland,11,, ,,11,0,,194,,"1,271","22,389",North America
207,2020-05-01,Vatican City,11,, ,,2,9,,"13,733",,,,Europe
208,2020-05-01,Seychelles,11,, ,,6,5,,112,,,,Africa
209,2020-05-01,Suriname,10,,1 ,,8,1,,17,2,404,689,South America
210,2020-05-01,MS Zaandam,9,,2 ,,,7,,,,,,
211,2020-05-01,Mauritania,8,,1 ,,6,1,,2,0.2,"1,032",222,Africa
212,2020-05-01,Papua New Guinea,8,, ,,,8,,0.9,,604,68,Australia/Oceania
213,2020-05-01,Yemen,7,+1,2 ,,1,4,,0.2,0.07,120,4,Asia
214,2020-05-01,Bhutan,7,, ,,5,2,,9,,"10,101","13,091",Asia
215,2020-05-01,British Virgin Islands,6,,1 ,,3,2,,198,33,,,North America
216,2020-05-01,Caribbean Netherlands,6,+1, ,,,6,,229,,110,"4,195",North America
217,2020-05-01,St. Barth,6,, ,,6,0,,607,,,,North America
218,2020-05-01,Western Sahara,6,, ,,5,1,,10,,,,Africa
219,2020-05-01,Anguilla,3,, ,,3,0,,200,,,,North America
220,2020-05-01,Comoros,1,, ,,,1,,1,,,,Africa
221,2020-05-01,Saint Pierre Miquelon,1,, ,,,1,,173,,,,North America
222,2020-05-01,Total:,"533,841","+13,791","18,961",+351,"275,375","239,505","5,628",,,,,Asia
223,2020-05-01,Total:,"1,224,955","+39,881","71,780","+2,261","199,775","953,400","17,727",,,,,North America
224,2020-05-01,Total:,"1,399,063","+25,918","137,409","+2,174","519,405","742,249","18,027",,,,,Europe
225,2020-05-01,Total:,"190,099","+13,285","9,480",+784,"63,905","116,714","9,812",,,,,South America
226,2020-05-01,Total:,"8,348",+16,112,+1,"7,077","1,159",31,,,,,Australia/Oceania
227,2020-05-01,Total:,"41,446","+1,661","1,691",+53,"13,918","25,837",126,,,,,Africa
228,2020-05-01,Total:,721,,15,,645,61,4,,,,,
229,2020-05-01,Total:,"3,398,473","+94,552","239,448","+5,624","1,080,100","2,078,925","51,355",436.0,30.7,,,All
