,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
37,2020-04-22,Pakistan,"10,076",+511,212 ,+11,"2,156","7,708",58,46,1.0,"118,020",534,Asia
38,2020-04-22,Romania,"9,710",+468,524 ,+26,"2,406","6,780",288,505,27,"106,357","5,529",Europe
39,2020-04-22,Mexico,"9,501",+729,857 ,+145,"2,627","6,017",378,74,7,"49,570",384,North America
40,2020-04-22,UAE,"8,238",+483,52 ,+6,"1,546","6,640",1,833,5,"790,000","79,875",Asia
41,2020-04-22,Denmark,"7,912",+217,384 ,+14,"5,087","2,441",80,"1,366",66,"108,465","18,726",Europe
42,2020-04-22,Indonesia,"7,418",+283,635 ,+19,913,"5,870",,27,2,"55,732",204,Asia
43,2020-04-22,Norway,"7,338",+97,187 ,+5,32,"7,119",54,"1,354",34,"148,656","27,421",Europe
44,2020-04-22,Belarus,"7,281",+558,58 ,+3,769,"6,454",92,771,6,"114,955","12,165",Europe
45,2020-04-22,Qatar,"7,141",+608,10 ,+1,689,"6,442",37,"2,479",3,"70,012","24,301",Asia
46,2020-04-22,Czechia,"7,132",+99,208 ,+7,"1,989","4,935",80,666,19,"186,918","17,454",Europe
47,2020-04-22,Serbia,"7,114",+224,134 ,+4,"1,025","5,955",101,814,15,"48,636","5,566",Europe
48,2020-04-22,Philippines,"6,710",+111,446 ,+9,693,"5,571",1,61,4,"68,532",625,Asia
49,2020-04-22,Australia,"6,649",+4,74 ,+3,"4,920","1,655",47,261,3,"452,441","17,743",Australia/Oceania
50,2020-04-22,Ukraine,"6,592",+467,174 ,+13,424,"5,994",45,151,4,"67,520","1,544",Europe
51,2020-04-22,Malaysia,"5,532",+50,93 ,+1,"3,452","1,987",43,171,3,"113,755","3,515",Asia
52,2020-04-22,Dominican Republic,"5,300",+256,260 ,+15,581,"4,459",135,489,24,"18,261","1,683",North America
53,2020-04-22,Panama,"4,821",+163,141 ,+5,231,"4,449",94,"1,117",33,"21,902","5,076",North America
54,2020-04-22,Colombia,"4,356",+207,206 ,+10,870,"3,280",98,86,4,"71,500","1,405",South America
55,2020-04-22,Finland,"4,129",+115,149 ,+8,"2,000","1,980",63,745,27,"68,552","12,372",Europe
56,2020-04-22,Bangladesh,"3,772",+390,120 ,+10,92,"3,560",1,23,0.7,"32,630",198,Asia
57,2020-04-22,Egypt,"3,659",+169,276 ,+12,935,"2,448",,36,3,"55,000",537,Africa
58,2020-04-22,Luxembourg,"3,654",+36,80 ,+2,711,"2,863",32,"5,837",128,"36,087","57,649",Europe
59,2020-04-22,South Africa,"3,635",+170,65 ,+7,"1,055","2,515",36,61,1,"133,774","2,256",Africa
60,2020-04-22,Morocco,"3,446",+237,149 ,+4,417,"2,880",1,93,4,"19,885",539,Africa
61,2020-04-22,Argentina,"3,288",+144,159 ,+8,872,"2,257",123,73,4,"39,228",868,South America
62,2020-04-22,Algeria,"2,910",+99,402 ,+10,"1,204","1,304",40,66,9,"6,500",148,Africa
63,2020-04-22,Thailand,"2,826",+15,49 ,+1,"2,352",425,61,40,0.7,"142,589","2,043",Asia
64,2020-04-22,Moldova,"2,778",+164,75 ,+3,560,"2,143",212,689,19,"11,763","2,916",Europe
65,2020-04-22,Greece,"2,408",+7,121 ,,577,"1,710",55,231,12,"56,944","5,463",Europe
66,2020-04-22,Kuwait,"2,248",+168,13 ,+2,443,"1,792",50,526,3,,,Asia
67,2020-04-22,Hungary,"2,168",+70,225 ,+12,295,"1,648",82,224,23,"52,702","5,455",Europe
68,2020-04-22,Kazakhstan,"2,135",+140,19 ,,515,"1,601",32,114,1,"139,207","7,414",Asia
69,2020-04-22,Bahrain,"2,027",+54,7 ,,"1,026",994,2,"1,191",4,"97,796","57,474",Asia
70,2020-04-22,Croatia,"1,950",+42,48 ,,869,"1,033",19,475,12,"27,614","6,726",Europe
71,2020-04-22,Iceland,"1,785",+7,10 ,,"1,462",313,5,"5,231",29,"44,468","130,312",Europe
72,2020-04-22,Uzbekistan,"1,716",+38,7 ,+1,450,"1,259",8,51,0.2,"150,000","4,482",Asia
73,2020-04-22,Iraq,"1,631",+29,83 ,,"1,146",402,,41,2,"62,880","1,563",Asia
74,2020-04-22,Oman,"1,614",+106,8 ,,238,"1,368",3,316,2,,,Asia
75,2020-04-22,Estonia,"1,559",+7,44 ,+1,184,"1,331",7,"1,175",33,"43,637","32,895",Europe
76,2020-04-22,Azerbaijan,"1,518",+38,20 ,,907,591,14,150,2,"108,221","10,674",Asia
77,2020-04-22,Armenia,"1,473",+72,24 ,,633,816,30,497,8,"14,966","5,051",Asia
78,2020-04-22,New Zealand,"1,451",+6,14 ,+1,"1,036",401,2,301,3,"94,797","19,658",Australia/Oceania
79,2020-04-22,Lithuania,"1,370",+20,38 ,,357,975,17,503,14,"76,973","28,275",Europe
80,2020-04-22,Bosnia and Herzegovina,"1,368",+26,53 ,+2,460,855,4,417,16,"20,125","6,134",Europe
81,2020-04-22,Slovenia,"1,353",+9,79 ,+2,205,"1,069",24,651,38,"44,435","21,374",Europe
82,2020-04-22,North Macedonia,"1,259",+28,56 ,+1,272,931,8,604,27,"13,000","6,240",Europe
83,2020-04-22,Slovakia,"1,244",+45,14 ,,284,946,7,228,3,"52,649","9,643",Europe
84,2020-04-22,Cuba,"1,189",+52,40 ,+2,341,808,16,105,4,"30,416","2,685",North America
85,2020-04-22,Afghanistan,"1,176",+84,40 ,+4,166,970,7,30,1,"6,422",165,Asia
86,2020-04-22,Cameroon,"1,163",,43 ,,397,723,33,44,2,,,Africa
87,2020-04-22,Ghana,"1,154",+112,9 ,,99,"1,046",4,37,0.3,"68,591","2,207",Africa
88,2020-04-22,Hong Kong,"1,034",+4,4 ,,678,352,8,138,0.5,"131,786","17,579",Asia
89,2020-04-22,Bulgaria,"1,024",+49,49 ,+4,174,801,37,147,7,"27,000","3,886",Europe
90,2020-04-22,Djibouti,974,+29,2 ,,183,789,,986,2,"10,272","10,397",Africa
91,2020-04-22,Ivory Coast,952,+36,14 ,+1,310,628,,36,0.5,,,Africa
92,2020-04-22,Tunisia,909,+8,38 ,,190,681,32,77,3,"18,861","1,596",Africa
93,2020-04-22,Nigeria,873,+91,28 ,+3,197,648,2,4,0.1,"8,003",39,Africa
94,2020-04-22,Cyprus,790,+6,13 ,+1,98,679,15,654,11,"37,081","30,712",Asia
95,2020-04-22,Latvia,761,+13,11 ,+2,133,617,5,403,6,"39,336","20,855",Europe
96,2020-04-22,Guinea,761,+73,6 ,,164,591,,58,0.5,,,Africa
97,2020-04-22,Andorra,723,+6,37 ,,309,377,17,"9,357",479,"1,673","21,653",Europe
98,2020-04-22,Diamond Princess,712,,13 ,,645,54,4,,,,,
99,2020-04-22,Lebanon,682,+5,22 ,+1,113,547,26,100,3,"22,853","3,348",Asia
100,2020-04-22,Costa Rica,681,+12,6  ,,180,495,6,134,1,"11,766","2,310",North America
101,2020-04-22,Niger,662,+5,22 ,+2,193,447,,27,0.9,"4,832",200,Africa
102,2020-04-22,Albania,634,+25,27 ,+1,356,251,4,220,9,"6,269","2,178",Europe
103,2020-04-22,Kyrgyzstan,612,+22,7 ,,254,351,5,94,1,"26,147","4,008",Asia
104,2020-04-22,Burkina Faso,609,+9,39 ,+1,389,181,,29,2,,,Africa
105,2020-04-22,Bolivia,609,+11,37 ,+3,44,528,3,52,3,"4,420",379,South America
106,2020-04-22,Uruguay,549,+6,12 ,,337,200,10,158,3,"14,532","4,183",South America
107,2020-04-22,Honduras,510,+16,46 ,,30,434,10,51,5,"2,535",256,North America
108,2020-04-22,Channel Islands,498,+2,28 ,+4,285,185,,"2,864",161,"3,320","19,095",Europe
109,2020-04-22,San Marino,488,+12,40 ,,62,386,4,"14,382","1,179","1,872","55,171",Europe
110,2020-04-22,Palestine,474,+8,4 ,,71,399,,93,0.8,"17,329","3,397",Asia
111,2020-04-22,Malta,444,+1,3 ,,165,276,2,"1,006",7,"26,148","59,220",Europe
112,2020-04-22,Senegal,442,+30,6 ,+1,253,183,1,26,0.4,466,28,Africa
113,2020-04-22,Jordan,435,+7,7 ,,315,113,5,43,0.7,"35,000","3,430",Asia
114,2020-04-22,Taiwan,426,+1,6 ,,236,184,,18,0.3,"56,853","2,387",Asia
115,2020-04-22,Georgia,416,+8,5 ,+1,107,304,6,104,1,"8,375","2,099",Asia
116,2020-04-22,Réunion,410,, ,,238,172,2,458,,,,Africa
117,2020-04-22,DRC,359,+9,25 ,,45,289,,4,0.3,,,Africa
118,2020-04-22,Sri Lanka,330,+20,7 ,,105,218,2,15,0.3,"7,393",345,Asia
119,2020-04-22,Mauritius,329,+1,9 ,,261,59,3,259,7,"9,755","7,670",Africa
120,2020-04-22,Mayotte,326,+15,4 ,,125,197,4,"1,195",15,"2,100","7,698",Africa
121,2020-04-22,Guatemala,316,+22,8 ,+1,24,284,3,18,0.4,"7,200",402,North America
122,2020-04-22,Montenegro,315,+2,5 ,,116,194,7,502,8,"5,085","8,096",Europe
123,2020-04-22,Isle of Man,307,,15 ,+6,212,80,20,"3,610",176,"2,654","31,211",Europe
124,2020-04-22,Kenya,303,+7,14 ,,74,215,2,6,0.3,"14,704",273,Africa
125,2020-04-22,Venezuela,298,+10,10 ,,122,166,4,10,0.4,"347,236","12,211",South America
126,2020-04-22,Mali,293,+35,17 ,+3,73,203,,14,0.8,"2,023",100,Africa
127,2020-04-22,Somalia,286,,8 ,,4,274,2,18,0.5,,,Africa
128,2020-04-22,Tanzania,284,+30,10 ,,11,263,7,5,0.2,,,Africa
129,2020-04-22,Vietnam,268,, ,,223,45,8,3,,"206,253","2,119",Asia
130,2020-04-22,Jamaica,252,+24,6 ,,27,219,,85,2,"2,125",718,North America
131,2020-04-22,El Salvador,237,+12,7 ,,63,167,3,37,1,"14,375","2,216",North America
132,2020-04-22,Paraguay,213,+5,9 ,+1,62,142,1,30,1,"6,292",882,South America
133,2020-04-22,Congo,186,+21,6 ,,16,164,,34,1,,,Africa
134,2020-04-22,Faeroe Islands,185,, ,,178,7,,"3,786",,"6,270","128,318",Europe
135,2020-04-22,Gabon,166,+10,1 ,,24,141,2,75,0.4,572,257,Africa
136,2020-04-22,Martinique,164,+1,14 ,,73,77,6,437,37,,,North America
137,2020-04-22,Rwanda,153,+3, ,,84,69,,12,,"6,959",537,Africa
138,2020-04-22,Guadeloupe,148,,12 ,,76,60,13,370,30,,,North America
139,2020-04-22,Sudan,140,,13 ,,12,115,,3,0.3,,,Africa
140,2020-04-22,Brunei ,138,,1 ,,117,20,2,315,2,"12,149","27,770",Asia
141,2020-04-22,Gibraltar,132,, ,,127,5,1,"3,918",,"2,020","59,957",Europe
142,2020-04-22,Myanmar,123,+2,5 ,,7,111,,2,0.09,"5,198",96,Asia
143,2020-04-22,Cambodia,122,, ,,110,12,1,7,,"5,768",345,Asia
144,2020-04-22,Madagascar,121,, ,,52,69,1,4,,"2,357",85,Africa
145,2020-04-22,Ethiopia,116,+2,3 ,,21,92,,1,0.03,"9,771",85,Africa
146,2020-04-22,Trinidad and Tobago,115,,8 ,,37,70,,82,6,"1,449","1,035",North America
147,2020-04-22,French Guiana,107,+10,1 ,,84,22,1,358,3,,,South America
148,2020-04-22,Liberia,101,,8 ,,20,73,,20,2,,,Africa
149,2020-04-22,Aruba,100,+3,2 ,,68,30,4,937,19,"1,504","14,087",North America
150,2020-04-22,Bermuda,99,+1,5 ,,39,55,10,"1,590",80,949,"15,238",North America
151,2020-04-22,Monaco,94,,3 ,,26,65,2,"2,395",76,,,Europe
152,2020-04-22,Togo,88,+2,6 ,,56,26,,11,0.7,"4,733",572,Africa
153,2020-04-22,Maldives,86,, ,,16,70,2,159,,"4,139","7,657",Asia
154,2020-04-22,Equatorial Guinea,84,+1,1 ,+1,7,76,,60,0.7,854,609,Africa
155,2020-04-22,Liechtenstein,81,,1 ,,55,25,,"2,124",26,900,"23,605",Europe
156,2020-04-22,Barbados,76,+1,6 ,+1,27,43,4,264,21,"1,162","4,043",North America
157,2020-04-22,Zambia,74,+4,3 ,,35,36,1,4,0.2,"2,586",141,Africa
158,2020-04-22,Cabo Verde,73,+5,1 ,,1,71,,131,2,,,Africa
159,2020-04-22,Sint Maarten,71,+3,11 ,+1,22,38,2,"1,656",257,258,"6,017",North America
160,2020-04-22,Guyana,67,+1,7 ,,9,51,5,85,9,348,442,South America
161,2020-04-22,Cayman Islands,66,,1 ,,7,58,3,"1,004",15,778,"11,838",North America
162,2020-04-22,Bahamas,65,,9 ,,12,44,1,165,23,,,North America
163,2020-04-22,Uganda,63,+2, ,,45,18,,1,,"14,761",323,Africa
164,2020-04-22,Haiti,62,+5,4 ,+1,2,56,,5,0.4,642,56,North America
165,2020-04-22,Sierra Leone,61,+11, ,,6,55,,8,,,,Africa
166,2020-04-22,Libya,60,+1,1 ,,15,44,,9,0.1,"1,181",172,Africa
167,2020-04-22,French Polynesia,57,, ,,35,22,1,203,,"1,655","5,892",Australia/Oceania
168,2020-04-22,Benin,54,,1 ,,27,26,,4,0.08,,,Africa
169,2020-04-22,Guinea-Bissau,50,, ,,3,47,,25,,"1,500",762,Africa
170,2020-04-22,Macao,45,, ,,26,19,1,69,,,,Asia
171,2020-04-22,Nepal,45,+3, ,,7,38,,2,,"8,773",301,Asia
172,2020-04-22,Syria,42,,3 ,,6,33,,2,0.2,,,Asia
173,2020-04-22,Mozambique,41,+2, ,,8,33,,1,,"1,247",40,Africa
174,2020-04-22,Eritrea,39,, ,,6,33,,11,,,,Africa
175,2020-04-22,Saint Martin,38,,2 ,,19,17,3,983,52,,,North America
176,2020-04-22,Mongolia,35,+1, ,,8,27,,11,,"7,130","2,175",Asia
177,2020-04-22,Chad,33,, ,,8,25,,2,,,,Africa
178,2020-04-22,Eswatini,31,,1 ,,8,22,,27,0.9,714,615,Africa
179,2020-04-22,Zimbabwe,28,,4 ,+1,2,22,,2,0.3,"4,159",280,Africa
180,2020-04-22,Angola,25,+1,2 ,,6,17,,0.8,0.06,,,Africa
181,2020-04-22,Antigua and Barbuda,24,+1,3 ,,10,11,1,245,31,108,"1,103",North America
182,2020-04-22,Malawi,23,+5,3 ,+1,3,17,1,1,0.2,519,27,Africa
183,2020-04-22,Timor-Leste,23,, ,,1,22,,17,,322,244,Asia
184,2020-04-22,Botswana,22,+2,1 ,,,21,,9,0.4,"4,432","1,885",Africa
185,2020-04-22,Laos,19,, ,,4,15,,3,,"1,461",201,Asia
186,2020-04-22,Belize,18,,2 ,,2,14,1,45,5,785,"1,974",North America
187,2020-04-22,Fiji,18,, ,,8,10,,20,,,,Australia/Oceania
188,2020-04-22,New Caledonia,18,, ,,17,1,1,63,,"3,552","12,441",Australia/Oceania
189,2020-04-22,Dominica,16,, ,,9,7,,222,,377,"5,237",North America
190,2020-04-22,Namibia,16,, ,,6,10,,6,,524,206,Africa
191,2020-04-22,Grenada,15,+1, ,,6,9,4,133,,92,818,North America
192,2020-04-22,Saint Kitts and Nevis,15,, ,,1,14,,282,,257,"4,831",North America
193,2020-04-22,Saint Lucia,15,, ,,15,0,,82,,364,"1,982",North America
194,2020-04-22,Curaçao,14,,1 ,,11,2,,85,6,302,"1,840",North America
195,2020-04-22,CAR,14,, ,,10,4,,3,,,,Africa
196,2020-04-22,St. Vincent Grenadines,13,+1, ,,3,10,,117,,99,892,North America
197,2020-04-22,Burundi,11,+6,1 ,,4,6,,0.9,0.08,284,24,Africa
198,2020-04-22,Turks and Caicos,11,,1 ,,4,6,,284,26,83,"2,144",North America
199,2020-04-22,Falkland Islands,11,, ,,3,8,,"3,161",,319,"91,667",South America
200,2020-04-22,Greenland,11,, ,,11,0,,194,,"1,150","20,257",North America
201,2020-04-22,Montserrat,11,, ,,2,9,1,"2,204",,36,"7,212",North America
202,2020-04-22,Seychelles,11,, ,,5,6,,112,,,,Africa
203,2020-04-22,Nicaragua,10,,2 ,,7,1,,2,0.3,,,North America
204,2020-04-22,Gambia,10,,1 ,,2,7,,4,0.4,316,131,Africa
205,2020-04-22,Suriname,10,,1 ,,6,3,,17,2,404,689,South America
206,2020-04-22,MS Zaandam,9,,2 ,,,7,,,,,,
207,2020-04-22,Vatican City,9,, ,,2,7,,"11,236",,,,Europe
208,2020-04-22,Papua New Guinea,8,+1, ,,,8,,0.9,,604,68,Australia/Oceania
209,2020-04-22,Mauritania,7,,1 ,,6,0,,2,0.2,969,208,Africa
210,2020-04-22,Bhutan,7,+1, ,,2,5,,9,,"8,953","11,603",Asia
211,2020-04-22,St. Barth,6,, ,,6,0,,607,,,,North America
212,2020-04-22,Western Sahara,6,, ,,,6,,10,,,,Africa
213,2020-04-22,British Virgin Islands,5,,1 ,,3,1,,165,33,,,North America
214,2020-04-22,Caribbean Netherlands,5,, ,,,5,,191,,110,"4,195",North America
215,2020-04-22,Sao Tome and Principe,4,, ,,,4,,18,,19,87,Africa
216,2020-04-22,South Sudan,4,, ,,,4,,0.4,,,,Africa
217,2020-04-22,Anguilla,3,, ,,1,2,,200,,,,North America
218,2020-04-22,Saint Pierre Miquelon,1,, ,,,1,,173,,,,North America
219,2020-04-22,Yemen,1,, ,,,1,,0.03,,,,Asia
220,2020-04-22,Total:,"422,287","+12,027","15,854",+345,"198,656","207,777","6,178",,,,,Asia
221,2020-04-22,Total:,"912,911","+33,044","51,088","+2,652","102,613","759,210","15,271",,,,,North America
222,2020-04-22,Total:,"1,168,284","+28,233","111,202","+3,296","360,797","696,285","25,509",,,,,Europe
223,2020-04-22,Total:,"96,661","+5,401","4,575",+263,"41,402","50,684","9,499",,,,,South America
224,2020-04-22,Total:,"8,201",+11,88,+4,"6,016","2,097",51,,,,,Australia/Oceania
225,2020-04-22,Total:,"26,654","+1,243","1,244",+47,"7,315","18,095",174,,,,,Africa
226,2020-04-22,Total:,721,,15,,645,61,4,,,,,
227,2020-04-22,Total:,"2,635,719","+79,959","184,066","+6,607","717,444","1,734,209","56,686",338.1,23.6,,,All
