,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
168,2020-04-28,Cayman Islands,70,,1 ,,10,59,3,"1,065",15,"1,148","17,468",North America
169,2020-04-28,Benin,64,,1 ,,33,30,,5,0.08,,,Africa
170,2020-04-28,Libya,61,,2 ,,18,41,,9,0.3,"1,623",236,Africa
171,2020-04-28,French Polynesia,58,, ,,49,9,1,206,,"2,345","8,348",Australia/Oceania
172,2020-04-28,Nepal,54,+2, ,,16,38,,2,,"54,826","1,882",Asia
173,2020-04-28,Chad,52,+6,2 ,+2,19,31,,3,0.1,,,Africa
174,2020-04-28,CAR,50,, ,,10,40,,10,,,,Africa
175,2020-04-28,Macao,45,, ,,32,13,1,69,,,,Asia
176,2020-04-28,Syria,43,,3 ,,21,19,,2,0.2,,,Asia
177,2020-04-28,Eritrea,39,, ,,19,20,,11,,,,Africa
178,2020-04-28,Saint Martin,38,,3 ,,24,11,3,983,78,,,North America
179,2020-04-28,Mongolia,38,, ,,10,28,,12,,"7,292","2,224",Asia
180,2020-04-28,Malawi,36,,3 ,,5,28,1,2,0.2,690,36,Africa
181,2020-04-28,South Sudan,34,+28, ,,,34,,3,,,,Africa
182,2020-04-28,Zimbabwe,32,+1,4 ,,5,23,,2,0.3,"6,834",460,Africa
183,2020-04-28,Angola,27,,2 ,,6,19,,0.8,0.06,,,Africa
184,2020-04-28,Antigua and Barbuda,24,,3 ,,11,10,1,245,31,113,"1,154",North America
185,2020-04-28,Timor-Leste,24,, ,,6,18,,18,,322,244,Asia
186,2020-04-28,Botswana,23,+1,1 ,,,22,,10,0.4,"6,016","2,558",Africa
187,2020-04-28,Laos,19,, ,,7,12,,3,,"1,815",249,Asia
188,2020-04-28,Belize,18,,2 ,,6,10,1,45,5,936,"2,354",North America
189,2020-04-28,Fiji,18,, ,,12,6,,20,,"1,007","1,123",Australia/Oceania
190,2020-04-28,Grenada,18,, ,,7,11,4,160,,175,"1,555",North America
191,2020-04-28,New Caledonia,18,, ,,17,1,1,63,,"4,456","15,608",Australia/Oceania
192,2020-04-28,Curaçao,16,,1 ,,11,4,,98,6,304,"1,853",North America
193,2020-04-28,Dominica,16,, ,,13,3,,222,,383,"5,320",North America
194,2020-04-28,Namibia,16,, ,,8,8,,6,,704,277,Africa
195,2020-04-28,Saint Kitts and Nevis,15,, ,,4,11,,282,,293,"5,508",North America
196,2020-04-28,Saint Lucia,15,, ,,15,0,,82,,446,"2,429",North America
197,2020-04-28,St. Vincent Grenadines,15,, ,,8,7,,135,,108,973,North America
198,2020-04-28,Nicaragua,13,,3 ,,7,3,,2,0.5,,,North America
